t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
44560,71340,23.08,-0.02,0.02,1.01,0
44600,71209,22.96,0.00,-0.00,1.01,0
44640,71084,23.08,-0.00,-0.02,1.02,0
44680,71073,23.01,0.01,-0.01,0.98,0
44720,71164,23.01,0.00,0.00,1.00,0
44760,71259,23.01,-0.02,-0.01,1.02,0
44800,71279,23.06,0.02,0.01,1.00,0
44840,71283,23.02,-0.01,-0.03,1.00,0
44880,71331,23.12,0.01,0.00,1.01,0
44920,71375,23.06,-0.00,-0.01,0.99,0
44960,71353,23.00,0.02,-0.00,1.02,0
45000,71212,23.02,0.01,0.01,1.03,0
45040,71067,23.09,-0.01,0.00,0.99,0
45080,71032,22.91,0.00,-0.00,1.01,0
45120,71087,23.03,-0.00,0.01,1.01,0
45160,71137,22.98,-0.01,0.01,1.01,0
45200,71145,23.06,0.01,0.02,0.99,0
45240,71163,22.95,-0.00,0.02,1.00,0
45280,71262,23.09,0.01,0.00,1.03,0
45320,71354,23.05,0.01,0.01,0.98,0
45360,71341,22.95,0.01,-0.01,1.02,0
45400,71216,23.03,0.00,0.01,1.00,0
45440,71079,22.93,0.00,-0.00,1.00,0
45480,71043,23.00,-0.00,-0.01,1.01,0
45520,71057,22.98,0.01,-0.01,1.01,0
45560,71047,22.98,-0.00,-0.00,1.02,0
45600,71018,22.92,0.01,0.00,1.00,0
45640,71045,23.16,0.01,0.01,1.02,0
45680,71167,23.04,0.00,-0.01,0.99,0
45720,71286,23.02,-0.00,0.01,0.98,0
45760,71292,23.08,0.01,0.00,0.99,0
45800,71191,23.03,-0.00,-0.01,1.03,0
45840,71103,22.98,-0.01,0.01,1.00,0
45880,71071,23.01,0.00,-0.00,1.00,0
45920,71055,22.92,0.01,-0.00,0.99,0
45960,70991,23.04,0.01,-0.02,1.00,0
46000,70915,23.00,-0.00,-0.02,1.02,0
46040,70925,23.02,-0.00,0.00,1.02,0
46080,71060,22.97,0.00,0.01,1.00,0
46120,71194,23.05,0.01,0.00,0.99,0
46160,71219,22.95,-0.00,0.01,0.99,0
46200,71152,23.05,-0.01,0.01,1.00,0
46240,71106,22.96,0.00,-0.00,0.98,0
46280,71106,22.97,-0.01,-0.00,1.01,0
46320,71069,23.00,0.01,0.01,1.01,0
46360,70958,23.06,0.00,0.01,0.99,0
46400,70852,23.05,-0.02,0.01,0.99,0
46440,70851,22.97,0.00,0.00,0.99,0
46480,70965,22.98,-0.02,0.00,0.98,0
46520,71076,22.99,-0.00,0.02,0.98,0
46560,71108,22.91,-0.01,0.02,1.02,0
46600,71083,22.97,0.01,-0.01,0.97,0
46640,71092,23.08,-0.00,0.02,1.01,0
46680,71134,23.05,0.01,-0.02,1.02,0
46720,71089,22.99,-0.00,-0.00,1.00,0
46760,70959,23.07,-0.00,0.00,0.99,0
46800,70817,22.97,0.01,-0.01,0.97,0
46840,70800,22.90,0.00,0.00,1.01,0
46880,70881,22.98,-0.01,-0.02,1.02,0
46920,70959,23.00,-0.01,0.01,1.01,0
46960,70970,23.06,0.01,0.01,1.01,0
47000,70986,22.97,-0.01,0.01,1.00,0
47040,71049,22.95,-0.00,0.00,1.01,0
47080,71123,22.93,-0.01,0.01,0.99,0
47120,71105,23.02,-0.01,-0.01,0.99,0
47160,70966,22.99,0.00,-0.00,1.01,0
47200,70827,22.94,0.00,-0.01,1.01,0
47240,70790,22.94,0.00,0.00,1.00,0
47280,70830,23.01,0.01,0.01,1.01,0
47320,70855,23.03,-0.01,-0.01,1.01,0
47360,70852,23.06,0.00,-0.01,1.00,0
47400,70877,23.12,-0.02,-0.01,0.99,0
47440,70977,23.08,0.00,-0.00,1.00,0
47480,71085,22.99,-0.01,-0.01,1.00,0
47520,71088,22.96,-0.03,-0.01,0.99,0
47560,70970,22.99,-0.00,-0.00,0.99,0
47600,70851,23.01,-0.01,0.00,0.99,0
47640,70815,23.01,0.02,-0.01,1.02,0
47680,70816,22.97,-0.01,-0.00,1.02,0
47720,70783,22.93,0.00,0.01,0.98,0
47760,70738,22.95,-0.00,-0.00,0.99,0
47800,70762,22.99,0.00,0.00,0.97,0
47840,70890,22.99,0.01,-0.01,1.00,0
47880,71013,23.09,-0.00,-0.01,0.99,0
47920,71035,22.91,0.00,0.01,1.02,0
47960,70950,23.02,0.00,-0.00,1.00,0
48000,70873,23.02,0.01,0.01,1.00,0
48040,70850,22.94,-0.00,0.01,1.01,0
48080,70830,22.99,-0.02,0.00,0.98,0
48120,70743,23.02,0.02,0.02,1.03,0
48160,70651,22.90,-0.01,0.01,1.00,0
48200,70667,23.06,-0.01,-0.01,0.97,0
48240,70790,22.92,0.02,0.01,1.00,0
48280,70916,23.07,0.00,0.01,1.00,0
48320,70946,22.96,0.00,0.00,0.99,0
48360,70901,22.94,-0.01,0.01,0.99,0
48400,70876,23.12,0.01,0.01,1.00,0
48440,70891,22.91,0.01,-0.00,1.00,0
48480,70854,22.94,-0.01,0.01,1.00,0
48520,70722,23.00,0.01,0.01,0.98,0
48560,70615,23.00,-0.02,0.00,1.02,0
48600,70600,23.01,-0.01,-0.00,1.00,0
48640,70700,22.97,-0.01,-0.01,0.97,0
48680,70796,22.84,-0.01,-0.00,1.00,0
48720,70832,23.06,0.00,-0.01,1.03,0
48760,70828,22.88,0.00,0.00,1.01,0
48800,70864,23.00,-0.01,0.01,1.01,0
48840,70910,22.93,0.01,-0.00,1.00,0
48880,70876,23.06,0.01,-0.00,1.00,0
48920,70739,23.00,-0.00,-0.00,1.01,0
48960,70604,23.04,0.00,0.01,1.01,0
49000,70580,23.08,0.00,-0.01,0.99,0
49040,70638,23.03,-0.00,0.02,1.00,0
49080,70700,23.01,-0.01,0.01,1.00,0
49120,70709,22.99,0.01,-0.00,1.00,0
49160,70728,23.00,0.02,0.00,1.00,0
49200,70819,22.99,0.01,-0.00,0.98,0
49240,70901,22.92,-0.00,0.02,1.03,0
49280,70888,22.97,-0.02,-0.01,0.99,0
49320,0,22.98,-0.02,0.01,0.98,0
49360,70626,23.08,0.00,0.02,0.96,0
49360,70626,23.08,0.00,0.02,0.96,0
49400,70583,22.99,-0.01,-0.00,1.00,0
49440,70611,22.95,-0.01,0.01,1.04,0
49480,70616,22.94,-0.00,-0.02,1.00,0
49520,70590,22.91,-0.00,-0.01,0.97,0
49560,70627,23.07,0.01,-0.00,1.00,0
49600,70739,23.00,0.01,0.00,1.00,0
49640,70859,23.05,0.01,-0.01,1.01,0
49680,70866,23.07,0.01,0.00,1.00,0
49720,70759,23.04,0.00,-0.02,1.00,0
49760,70653,22.95,-0.01,0.00,1.03,0
49800,70626,23.01,0.02,0.02,1.00,0
49840,70614,23.03,-0.00,0.02,1.02,0
49880,70560,22.97,-0.00,-0.01,0.98,0
49920,70487,23.08,0.00,0.01,1.01,0
49960,70516,22.98,-0.00,-0.01,0.99,0
50000,70644,22.93,-0.00,0.00,0.99,0
50040,70777,22.91,0.01,-0.00,1.01,0
50080,70798,23.00,0.01,-0.01,0.99,0
50120,70736,23.02,-0.02,-0.00,1.00,0
50160,70683,23.02,0.01,-0.02,1.00,0
50200,70673,23.03,0.01,-0.01,1.02,0
50240,70638,23.01,0.00,0.01,1.01,0
50280,70537,22.97,0.01,-0.00,1.01,0
50320,70435,23.01,0.00,-0.00,1.02,0
50360,70436,23.05,0.02,0.01,1.01,0
50400,70566,23.01,0.01,0.00,1.02,0
50440,70682,23.00,-0.01,-0.02,1.00,0
50480,70723,22.98,-0.01,0.01,1.02,0
50520,70697,22.96,0.01,-0.02,1.00,0
50560,70706,23.08,-0.00,-0.02,0.98,0
50600,70735,23.01,-0.02,-0.00,0.98,0
50640,70707,22.98,0.01,-0.00,0.99,0
50680,70574,22.99,-0.02,-0.00,1.01,0
50720,70448,22.95,-0.01,-0.01,1.01,0
50760,70436,22.96,-0.01,0.00,1.01,0
50800,70525,23.02,0.00,-0.00,1.01,0
50840,70618,23.04,0.02,-0.01,0.99,0
50880,70647,22.97,0.03,-0.00,1.01,0
50920,70655,22.93,0.01,-0.01,1.01,0
50960,70711,23.04,0.03,-0.00,1.01,0
51000,70780,22.92,0.01,-0.01,1.01,0
51040,70761,22.96,-0.01,0.01,0.98,0
51080,70624,23.01,-0.01,0.01,1.02,0
51120,70496,23.01,-0.00,0.01,1.01,0
51160,70464,23.04,0.01,0.02,0.99,0
51200,70511,23.01,0.01,0.01,0.99,0
51240,70554,23.14,0.01,0.00,1.02,0
51280,70559,23.03,-0.00,-0.01,1.00,0
51320,70585,23.07,0.00,0.02,1.00,0
51360,70691,23.01,-0.00,-0.01,1.01,0
51400,70797,23.03,-0.03,-0.00,0.99,0
51440,70798,23.02,0.02,0.00,1.02,0
51480,70676,22.98,-0.00,-0.01,1.00,0
51520,70562,23.04,-0.00,0.01,0.99,0
51560,70530,22.98,0.01,0.02,1.03,0
51600,70537,23.04,0.01,-0.02,1.02,0
51640,70516,23.00,0.01,-0.01,0.99,0
51680,70488,23.02,0.01,-0.00,0.98,0
51720,70518,23.01,-0.01,-0.01,1.00,0
51760,70648,23.05,-0.03,0.00,1.00,0
51800,70779,23.03,-0.01,-0.00,0.99,0
51840,70793,23.03,-0.00,-0.01,1.02,0
51880,70704,23.03,0.01,-0.02,0.98,0
51920,70630,23.00,-0.00,-0.01,0.99,0
51960,70607,23.01,-0.00,0.02,1.00,0
52000,70593,22.94,0.01,0.00,1.03,0
52040,70515,23.12,0.01,-0.02,1.00,0
52080,70433,22.99,-0.01,-0.01,1.00,0
52120,70463,22.92,-0.01,0.02,1.02,0
52160,70595,22.97,-0.01,0.00,0.99,0
52200,70723,23.00,-0.01,-0.02,0.98,0
52240,70759,23.03,0.01,0.01,1.00,0
52280,70714,22.94,0.00,0.00,0.99,0
52320,70677,23.00,0.00,-0.01,0.99,0
52360,70689,22.93,0.01,0.01,0.98,0
52400,70658,23.05,0.01,0.00,1.01,0
52440,70547,22.95,0.00,-0.01,1.01,0
52480,70430,22.98,0.00,-0.01,0.99,0
52520,70438,23.08,0.01,0.01,1.02,0
52560,70547,23.01,0.00,0.01,0.99,0
52600,70656,23.02,-0.00,0.02,1.01,0
52640,70689,23.06,0.00,0.01,1.01,0
52680,70690,22.96,0.01,-0.00,0.99,0
52720,70714,23.01,-0.01,0.00,0.98,0
52760,70761,23.09,-0.00,0.01,1.00,0
52800,70724,22.98,0.01,-0.00,0.97,0
52840,70594,22.99,0.02,0.02,1.01,0
52880,70463,23.07,0.00,-0.00,1.02,0
52920,70443,23.04,0.02,0.01,1.01,0
52960,70515,23.04,0.01,-0.01,0.99,0
53000,70592,23.03,-0.00,0.01,1.00,0
53040,70611,23.05,-0.01,-0.01,0.99,0
53080,70630,22.98,0.00,-0.00,1.02,0
53120,70713,23.07,-0.00,-0.01,0.99,0
53160,70794,22.96,0.02,0.00,1.00,0
53200,70769,22.94,0.01,0.02,0.99,0
53240,70653,22.97,-0.00,-0.00,1.01,0
53280,70516,22.97,0.00,-0.00,0.99,0
53320,70486,23.03,-0.01,0.01,1.01,0
53360,70517,23.08,0.01,0.00,0.98,0
53400,70538,23.00,0.01,-0.01,1.01,0
53440,70528,23.08,0.00,-0.01,0.97,0
53480,70561,23.03,-0.01,0.00,1.02,0
53520,70671,22.95,0.01,0.00,0.99,0
53560,70798,22.88,0.00,-0.01,1.00,0
53600,70795,23.04,0.00,0.01,0.99,0
53640,70691,23.04,0.00,0.01,1.01,0
53680,70588,23.06,0.01,-0.01,1.01,0
53720,70557,23.07,0.02,0.00,1.00,0
53760,70558,22.94,-0.01,0.00,1.01,0
53800,70516,23.01,-0.02,0.01,0.99,0
53840,70462,23.01,-0.01,0.01,1.02,0
53880,70489,22.98,-0.02,-0.02,0.99,0
53920,70625,22.89,-0.01,0.00,0.99,0
53960,70759,23.01,0.00,0.00,1.01,0
54000,70780,23.15,-0.01,-0.00,1.00,0
54040,70718,23.04,-0.01,-0.02,0.99,0
54080,70654,22.93,-0.00,-0.00,0.99,0
54120,70639,22.97,0.00,-0.00,1.00,0
54160,70618,22.97,0.00,0.00,1.00,0
54200,70522,22.96,-0.01,-0.01,1.00,0
54240,70434,23.01,0.01,0.01,0.99,0
54280,70448,23.03,-0.00,-0.01,1.01,0
54320,70579,22.95,-0.01,-0.01,1.00,0
54360,70700,23.00,-0.01,-0.02,0.99,0
54400,70730,22.92,-0.00,0.01,0.99,0
54440,70709,22.98,0.01,0.00,1.04,0
54480,70697,22.97,0.01,0.00,1.00,0
54520,70718,22.93,0.00,0.01,0.98,0
54560,70688,22.93,0.02,0.00,0.99,0
54600,70563,22.97,0.00,-0.00,1.01,0
54640,70441,23.03,0.00,0.00,1.00,0
54680,70431,23.07,-0.01,-0.00,0.97,0
54720,70528,22.92,-0.00,0.01,0.99,0
54760,70625,23.07,-0.00,0.01,1.00,0
54800,70657,23.04,0.02,-0.01,1.00,0
54840,70662,22.96,-0.00,-0.00,1.02,0
54880,70717,22.88,-0.01,-0.00,0.99,0
54920,70771,22.95,0.00,-0.00,1.01,0
54960,70747,22.94,-0.01,0.01,1.01,0
55000,70617,22.98,0.01,-0.01,1.00,0
55040,70488,23.00,0.00,-0.01,1.01,0
55080,70452,23.00,-0.00,-0.00,0.99,0
55120,70519,23.01,-0.01,-0.01,0.97,0
55160,70561,23.08,-0.01,-0.01,1.03,0
55200,70571,22.97,0.01,0.00,0.99,0
55240,70600,23.02,0.01,-0.01,1.02,0
55280,70702,22.97,-0.00,0.00,1.00,0
55320,70795,22.91,0.01,0.00,1.00,0
55360,70795,23.03,-0.01,-0.01,1.01,0
55400,70673,22.95,0.00,0.02,1.02,0
55440,70542,23.02,0.02,-0.00,1.00,0
55480,70509,23.00,-0.01,-0.00,1.03,0
55520,70535,23.02,-0.01,-0.01,0.99,0
55560,70531,23.03,0.01,-0.01,1.00,0
55600,70494,23.00,-0.00,0.01,0.98,0
55640,70534,22.99,-0.01,0.00,1.01,0
55680,70657,22.99,-0.01,0.02,0.99,0
55720,70788,23.02,-0.00,-0.02,1.01,0
55760,70799,22.91,-0.01,-0.00,0.98,0
55800,70704,22.94,-0.01,-0.01,1.02,0
55840,70614,23.10,0.00,-0.02,1.00,0
55880,70594,23.03,0.00,-0.00,1.00,0
55920,70577,23.03,0.00,-0.00,1.00,0
55960,70514,23.00,-0.01,-0.01,1.02,0
56000,70448,23.01,-0.01,0.01,1.00,0
56040,70472,22.97,0.01,-0.02,1.00,0
56080,70605,22.93,0.01,0.00,1.02,0
56120,70734,23.04,-0.01,-0.00,0.99,0
56160,70761,23.02,-0.01,0.00,1.02,0
56200,70712,23.01,-0.01,-0.01,1.02,0
56240,70666,22.94,-0.00,-0.00,0.97,0
56280,70783,22.96,0.00,-0.02,1.01,0
56320,70892,22.97,0.01,-0.00,1.00,0
56360,71001,22.96,-0.01,-0.01,1.00,0
56400,71110,23.00,-0.02,0.00,1.01,0
56440,71218,23.03,-0.00,0.00,1.00,0
56480,71326,22.99,-0.00,-0.01,1.01,0
56520,71436,23.01,0.00,-0.00,1.01,0
56560,71546,23.02,0.01,-0.00,1.00,0
56600,71653,22.99,-0.01,0.02,1.01,0
56640,71760,23.02,-0.00,0.00,0.99,0
56680,71868,22.96,-0.00,0.00,0.99,0
56720,71972,23.04,-0.00,-0.01,1.02,0
56760,72081,22.99,0.00,0.02,1.01,0
56800,72187,22.93,-0.00,0.01,1.01,0
56840,72291,22.98,0.02,-0.01,1.00,0
56880,72395,23.02,0.00,0.00,1.00,0
56920,72497,22.98,-0.00,-0.00,1.04,0
56960,72603,22.97,-0.00,0.01,0.98,0
57000,72705,22.99,-0.01,0.00,1.02,0
57040,72812,22.97,-0.00,-0.00,1.01,0
57080,72913,23.03,0.00,-0.02,0.97,0
57120,73019,23.00,0.02,-0.01,1.02,0
57160,73125,23.00,0.01,0.01,1.00,0
57200,73228,23.02,0.02,-0.00,1.01,0
57240,73328,23.01,-0.02,0.01,0.98,0
57280,73423,22.96,0.00,-0.01,1.00,0
57320,73534,22.96,0.01,0.01,0.98,0
57360,73624,22.98,-0.00,-0.00,0.98,0
57400,73727,23.06,-0.00,-0.00,1.00,0
57440,73834,22.97,0.01,0.01,1.02,0
57480,73926,23.02,-0.00,0.00,1.00,0
57520,74024,22.96,-0.01,-0.01,1.01,0
57560,74129,22.95,-0.01,0.01,1.02,0
57600,74219,22.97,-0.00,0.02,0.99,0
57640,74322,23.08,-0.02,0.01,1.00,0
57680,74423,23.09,0.00,-0.00,1.01,0
57720,74517,22.89,0.00,0.00,1.00,0
57760,74615,23.07,-0.01,-0.00,1.02,0
57800,74706,23.01,-0.02,0.01,1.00,0
57840,74811,22.94,-0.01,-0.01,1.01,0
57880,74909,22.91,0.02,0.00,1.01,0
57920,75000,22.95,0.01,-0.00,0.99,0
57960,75098,23.08,0.00,0.00,1.00,0
58000,75191,22.99,-0.01,0.00,1.02,0
58040,75287,22.98,0.00,0.01,1.02,0
58080,75378,23.00,0.01,-0.01,1.00,0
58120,75475,22.96,-0.00,0.01,0.99,0
58160,75565,22.96,-0.00,-0.00,1.00,0
58200,75663,23.03,0.00,0.01,0.98,0
58240,75752,22.98,0.01,0.00,0.99,0
58280,75848,23.05,-0.01,0.01,0.99,0
58320,75938,22.94,-0.01,-0.01,0.99,0
58360,76026,22.99,-0.01,-0.01,1.02,0
58400,76119,23.00,-0.01,-0.00,1.01,0
58440,76217,23.06,-0.00,-0.01,1.01,0
58480,76296,23.02,-0.00,0.02,0.99,0
58520,76396,22.95,0.02,0.01,1.00,0
58560,76485,23.02,0.00,0.00,1.00,0
58600,76575,23.00,0.01,0.01,1.00,0
58640,76666,22.93,0.00,-0.01,0.98,0
58680,76753,23.01,-0.00,0.00,1.00,0
58720,76838,22.98,-0.00,0.02,1.00,0
58760,76924,23.04,0.00,-0.01,0.99,0
58800,77018,22.94,-0.00,-0.00,1.02,0
58840,77098,23.00,0.00,0.01,0.99,0
58880,77197,22.97,-0.01,-0.00,1.01,0
58920,77277,22.93,0.01,-0.00,1.01,0
58960,77371,23.00,-0.03,0.01,1.00,0
59000,77455,22.99,-0.00,0.00,0.98,0
59040,77542,22.99,-0.01,0.01,0.99,0
59080,77630,22.99,0.03,0.00,1.00,0
59120,77713,22.94,-0.01,0.02,0.98,0
59160,77802,23.06,-0.01,0.00,1.00,0
59200,77878,23.08,-0.00,-0.02,1.02,0
59240,77969,22.99,0.00,-0.00,1.00,0
59280,78051,23.01,-0.00,-0.01,1.02,0
59320,78135,22.92,-0.00,-0.01,1.01,0
59360,78229,22.96,-0.00,0.01,0.99,0
59400,78303,22.96,0.02,0.01,1.02,0
59440,78385,23.03,0.02,-0.00,1.01,0
59480,78472,22.97,-0.01,0.00,1.00,0
59520,78551,22.99,-0.01,0.00,1.01,0
59560,78642,22.97,0.00,-0.01,1.00,0
59600,78713,23.00,-0.00,0.01,1.01,0
59640,78798,23.01,-0.00,0.01,1.02,0
59680,78880,23.02,-0.00,-0.03,0.99,0
59720,78962,22.96,0.01,0.01,1.00,0
59760,79048,23.00,0.02,0.00,1.00,0
59800,79127,22.92,0.01,-0.01,1.00,0
59840,79205,23.04,-0.00,-0.01,1.00,0
59880,79290,23.02,0.01,0.00,1.01,0
59920,79364,22.91,-0.01,-0.02,1.01,0
59960,79442,23.09,-0.02,-0.01,0.99,0
60000,79518,23.02,-0.00,-0.00,0.99,0
60040,79597,22.93,-0.01,0.00,1.00,0
60080,79675,23.02,0.00,-0.00,0.99,0
60120,79760,23.01,-0.00,0.01,0.99,0
60160,79833,23.03,0.02,0.01,1.01,0
60200,79912,22.92,-0.00,-0.00,1.01,0
60240,79989,22.98,0.02,-0.01,1.00,0
60280,80060,23.08,-0.00,0.01,1.00,0
60320,80138,23.00,0.01,0.00,0.96,0
60360,80218,22.99,0.00,0.01,1.00,0
60400,80301,23.03,0.01,0.00,1.00,0
60440,80372,22.93,-0.00,0.00,1.02,0
60480,80452,22.97,0.01,-0.01,1.01,0
60520,80531,22.93,-0.00,0.00,1.00,0
60560,80600,22.94,0.02,-0.00,1.00,0
60600,80675,23.02,-0.01,-0.01,0.99,0
60640,80747,22.95,-0.01,-0.00,1.00,0
60680,80834,22.95,0.01,0.00,1.02,0
60720,80901,22.97,0.00,0.02,0.99,0
60760,80971,23.06,-0.01,0.02,0.99,0
60800,81053,22.87,-0.01,-0.02,1.02,0
60840,81120,23.02,-0.01,-0.02,0.98,0
60880,81192,23.01,0.01,0.02,1.02,0
60920,81268,23.08,0.02,0.01,0.99,0
60960,81348,23.10,-0.01,-0.01,1.00,0
61000,81412,22.97,0.00,0.00,1.00,0
61040,81484,22.96,0.01,0.01,1.00,0
61080,81556,23.04,0.03,-0.01,1.01,0
61120,81624,22.86,-0.00,-0.00,0.99,0
61160,81693,23.06,-0.00,0.01,1.01,0
61200,81772,22.99,-0.00,0.00,0.98,0
61240,81833,22.99,-0.01,-0.00,1.03,0
61280,81903,23.06,0.00,-0.02,1.01,0
61320,81981,22.97,0.02,0.00,1.01,0
61360,82051,23.02,0.01,0.00,1.02,0
61400,82109,23.04,0.01,0.02,1.03,0
61440,82194,22.97,-0.02,0.00,1.00,0
61480,82252,23.01,0.00,-0.02,0.98,0
61520,82333,22.96,-0.01,0.02,0.97,0
61560,82398,23.01,-0.02,0.00,1.00,0
61600,82460,22.98,0.01,-0.01,0.98,0
61640,82526,22.95,-0.00,0.00,1.01,0
61680,82606,22.98,0.01,0.00,0.99,0
61720,82666,22.95,0.00,-0.01,0.99,0
61760,82732,22.96,-0.00,0.02,0.99,0
61800,82807,22.99,0.01,0.02,1.03,0
61840,82875,23.02,0.00,-0.01,0.98,0
61880,82937,22.97,-0.00,0.01,1.00,0
61920,83000,22.89,0.00,0.00,0.99,0
61960,83076,22.89,-0.01,-0.00,1.02,0
62000,83135,23.03,0.01,0.03,1.00,0
62040,83196,22.99,-0.02,-0.00,1.00,0
62080,83273,22.98,0.01,0.00,0.98,0
62120,83329,22.98,-0.00,0.00,1.00,0
62160,83394,23.01,0.01,0.00,1.02,0
62200,83457,22.98,-0.01,-0.00,1.03,0
62240,83527,22.98,-0.00,0.03,0.99,0
62280,83587,22.98,-0.01,-0.02,1.01,0
62320,83654,22.97,0.00,-0.00,0.99,0
62360,83716,23.04,-0.01,-0.00,0.99,0
62400,83782,23.00,0.00,0.01,1.00,0
62440,83840,22.98,0.01,-0.00,1.01,0
62480,83909,23.00,0.00,0.00,1.02,0
62520,83965,22.93,-0.00,-0.00,0.99,0
62560,84035,22.91,-0.01,-0.02,1.00,0
62600,84096,23.07,-0.00,0.01,1.03,0
62640,84154,22.97,0.00,-0.00,1.01,0
62680,84223,22.95,-0.00,-0.00,1.00,0
62720,84276,23.07,-0.00,-0.00,1.00,0
62760,84340,23.02,-0.01,0.00,1.00,0
62800,84400,23.13,0.00,0.02,0.99,0
62840,84470,22.94,0.02,-0.02,1.01,0
62880,84526,22.95,-0.01,0.01,1.01,0
62920,84590,23.08,-0.00,0.00,1.01,0
62960,84646,22.96,-0.00,-0.00,0.98,0
63000,84710,23.08,0.00,0.01,1.02,0
63040,84772,23.01,-0.00,-0.01,1.03,0
63080,84827,22.94,-0.00,0.00,1.00,0
63120,84890,22.98,-0.00,-0.00,1.00,0
63160,84947,22.89,-0.01,0.03,0.99,0
63200,85007,22.94,-0.00,0.00,1.00,0
63240,85061,22.96,-0.01,-0.01,0.98,0
63280,85125,22.92,-0.00,-0.03,0.99,0
63320,85181,23.04,0.01,-0.00,1.01,0
63360,85239,23.07,0.00,-0.01,1.03,0
63400,85297,22.96,0.00,0.01,0.99,0
63440,85359,23.11,-0.01,-0.01,0.98,0
63480,85419,22.94,0.02,-0.02,0.98,0
63520,85467,23.09,-0.00,-0.00,1.00,0
63560,85525,23.02,-0.01,-0.01,0.99,0
63600,85588,22.89,-0.01,0.01,0.98,0
63640,85645,23.01,-0.00,-0.01,1.00,0
63680,85701,22.96,-0.02,-0.01,1.02,0
63720,85755,23.01,0.02,0.00,1.03,0
63760,85816,22.92,-0.01,0.01,1.01,0
63800,85865,23.13,-0.01,-0.00,0.99,0
63840,85930,22.93,0.00,0.01,1.04,0
63880,85979,22.98,-0.01,0.01,1.02,0
63920,86034,22.99,-0.01,-0.00,0.99,0
63960,86091,22.94,-0.00,-0.01,1.00,0
64000,86144,23.04,-0.00,-0.00,0.99,0
64040,86196,22.98,-0.01,0.01,0.98,0
64080,86257,23.11,0.00,-0.01,1.03,0
64120,86309,23.06,0.01,0.01,1.00,0
64160,0,23.07,0.00,0.01,0.97,0
64200,86419,23.06,-0.01,0.01,0.99,0
64240,86473,22.97,0.02,-0.01,1.00,0
64280,86525,23.10,-0.01,0.00,1.01,0
64320,86579,23.10,0.00,0.01,1.00,0
64360,86630,23.03,0.01,0.01,1.00,0
64400,86689,23.02,0.01,0.01,1.01,0
64440,86738,22.94,0.00,-0.00,0.99,0
64480,86784,22.99,0.01,-0.02,1.02,0
64520,86841,23.02,0.01,-0.00,0.99,0
64560,86893,23.03,0.01,-0.01,1.02,0
64600,86948,23.04,0.00,0.01,0.96,0
64640,86996,23.04,0.00,0.00,0.99,0
64680,87051,23.11,0.01,0.01,1.03,0
64720,87107,23.04,-0.01,-0.01,1.00,0
64760,87155,22.99,0.01,-0.00,0.98,0
64800,87210,23.04,0.02,0.01,1.03,0
64840,87263,23.00,-0.01,0.00,0.99,0
64880,87311,23.00,-0.00,-0.00,1.00,0
64920,87355,22.96,0.01,0.01,1.03,0
64960,87408,22.87,-0.02,-0.01,1.02,0
65000,87456,22.96,-0.01,0.00,1.02,0
65040,87503,23.04,-0.02,0.01,1.01,0
65080,87563,23.00,-0.00,-0.01,1.02,0
65120,87611,23.00,-0.00,0.01,0.99,0
65160,87656,22.99,0.01,0.00,0.99,0
65200,87708,23.00,-0.02,-0.00,1.02,0
65240,87752,22.96,0.01,0.01,1.01,0
65280,87812,22.93,0.01,-0.00,1.01,0
65320,87855,23.06,-0.01,-0.00,1.00,0
65360,87904,23.07,-0.00,-0.00,0.99,0
65400,87961,23.03,0.02,0.01,0.99,0
65440,87996,23.01,-0.00,-0.01,1.01,0
65480,88051,23.05,0.02,0.02,0.98,0
65520,88097,22.98,0.01,-0.00,1.01,0
65560,88140,23.02,-0.01,0.03,1.00,0
65600,88193,23.05,0.02,0.01,0.97,0
65640,88239,22.99,-0.00,0.01,1.01,0
65680,88286,22.94,-0.01,0.02,1.00,0
65720,88336,22.92,0.01,0.01,1.01,0
65760,88384,22.97,0.00,0.00,1.04,0
65800,88424,23.09,-0.00,0.01,1.00,0
65840,88471,22.99,-0.01,0.01,0.98,0
65880,88521,22.99,-0.00,0.01,1.00,0
65920,88561,22.97,-0.00,-0.02,1.00,0
65960,88605,22.91,0.00,0.01,1.02,0
66000,88657,23.00,-0.00,0.00,1.00,0
66040,88703,22.98,0.00,-0.00,1.00,0
66080,88750,22.95,-0.01,0.01,1.02,0
66120,88792,23.05,0.01,-0.00,0.98,0
66160,88840,23.04,-0.01,0.01,0.98,0
66200,88885,23.01,0.00,0.01,1.01,0
66240,88922,23.05,0.01,0.00,0.97,0
66280,88971,22.94,0.00,0.01,0.99,0
66320,89018,23.04,0.01,-0.01,1.01,0
66360,89056,22.99,-0.00,0.00,1.01,0
66400,89102,23.04,0.02,0.00,1.00,0
66440,89154,23.01,-0.01,-0.01,1.00,0
66480,89195,23.01,0.01,0.00,0.98,0
66520,89239,22.98,-0.01,0.00,1.00,0
66560,89277,22.99,-0.02,0.01,1.00,0
66600,89333,23.04,-0.01,0.00,1.01,0
66640,89366,23.05,-0.00,-0.00,0.99,0
66680,89409,23.01,-0.01,0.01,1.00,0
66720,89455,22.99,-0.00,-0.01,1.02,0
66760,89494,23.01,-0.01,-0.00,1.00,0
66800,89544,22.94,0.01,0.00,0.98,0
