t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
46440,71988,22.99,-0.00,-0.00,0.98,0
46480,72100,23.04,-0.02,-0.01,1.01,0
46520,72217,23.01,-0.00,0.00,1.00,0
46560,72234,22.97,0.01,-0.01,0.99,0
46600,72219,22.97,-0.01,-0.02,0.99,0
46640,72226,23.01,-0.01,0.01,0.98,0
46680,72260,22.97,-0.02,-0.00,1.00,0
46720,72219,22.99,0.01,-0.01,0.99,0
46760,72083,23.03,0.00,-0.00,1.00,0
46800,71945,23.07,-0.01,-0.01,1.01,0
46840,71919,23.03,-0.01,0.00,1.02,0
46880,71998,23.04,0.02,-0.00,1.02,0
46920,72077,22.93,0.01,-0.00,1.00,0
46960,72088,23.08,0.01,0.01,1.00,0
47000,72104,22.98,-0.01,-0.01,1.04,0
47040,72166,22.95,-0.01,-0.00,0.99,0
47080,72238,23.00,0.01,0.01,1.00,0
47120,72206,22.98,0.00,-0.01,1.01,0
47160,72065,23.01,-0.01,0.01,0.99,0
47200,71932,23.00,-0.00,-0.01,1.00,0
47240,71889,22.94,-0.00,0.00,1.00,0
47280,71937,22.97,0.01,-0.01,0.96,0
47320,71953,23.07,-0.01,0.01,1.01,0
47360,71944,22.98,0.01,-0.00,0.99,0
47400,71969,23.05,-0.02,-0.00,1.02,0
47440,72066,23.01,0.01,-0.01,0.99,0
47480,72178,22.98,-0.01,-0.02,1.00,0
47520,72175,22.97,0.01,-0.00,0.99,0
47560,72052,23.05,-0.00,-0.01,1.00,0
47600,71939,23.04,0.01,-0.01,0.98,0
47640,71894,23.00,-0.02,-0.00,1.01,0
47680,71897,22.93,-0.00,-0.01,0.99,0
47720,71862,22.99,-0.01,0.01,1.00,0
47760,71809,23.00,0.03,0.01,1.00,0
47800,71833,22.93,-0.00,-0.00,1.00,0
47840,71956,23.03,0.01,0.01,1.02,0
47880,72087,22.94,0.00,0.00,1.01,0
47920,72091,22.99,0.01,0.02,1.01,0
47960,72015,22.99,0.01,0.01,0.99,0
48000,71937,23.00,-0.00,-0.00,1.02,0
48040,71916,23.02,-0.00,-0.01,1.01,0
48080,71890,23.05,0.01,-0.00,0.99,0
48120,71802,22.93,-0.01,-0.01,0.98,0
48160,71711,23.06,0.02,-0.00,1.00,0
48200,71719,22.98,0.02,-0.01,1.00,0
48240,71843,23.12,-0.02,-0.00,0.99,0
48280,71970,22.96,-0.01,-0.01,0.98,0
48320,71993,23.02,-0.00,0.01,1.00,0
48360,71950,22.96,0.00,0.02,0.99,0
48400,71930,22.96,0.01,-0.00,1.03,0
48440,71937,23.01,-0.01,0.01,1.02,0
48480,71897,22.97,-0.00,0.00,1.01,0
48520,71770,23.06,0.01,-0.01,1.00,0
48560,71646,22.96,0.01,0.01,1.01,0
48600,71637,23.01,-0.01,0.01,1.01,0
48640,71738,22.97,0.01,0.00,1.02,0
48680,71839,22.95,-0.01,0.00,0.98,0
48720,71866,23.00,0.00,0.00,1.01,0
48760,71856,23.06,0.01,-0.01,0.99,0
48800,71895,23.05,-0.02,-0.00,1.03,0
48840,71935,22.98,0.01,0.02,1.01,0
48880,71902,23.01,-0.01,0.00,0.99,0
48920,71758,23.02,-0.01,-0.00,0.99,0
48960,71621,23.01,0.01,0.01,1.01,0
49000,71598,22.94,-0.00,-0.01,0.99,0
49040,71654,22.99,-0.00,-0.00,0.99,0
49080,71715,22.91,0.02,-0.00,1.00,0
49120,71721,22.94,-0.01,0.00,0.99,0
49160,71736,23.03,0.01,0.00,1.02,0
49200,71821,22.96,0.00,-0.00,0.97,0
49240,71909,22.86,0.01,0.01,1.02,0
49280,71886,23.07,-0.00,-0.02,1.00,0
49320,71757,22.99,-0.01,0.01,0.99,0
49360,71624,22.95,-0.01,-0.01,0.98,0
49400,71587,23.04,-0.00,0.01,1.00,0
49440,71610,22.99,-0.01,0.01,0.99,0
49480,71606,22.93,-0.01,-0.02,1.01,0
49520,71577,23.06,0.03,-0.00,1.00,0
49560,71614,23.03,-0.02,-0.02,1.01,0
49600,71726,22.96,0.01,0.01,1.02,0
49640,71848,22.96,0.00,-0.02,1.00,0
49680,71850,22.96,0.02,0.00,0.98,0
49720,71740,23.04,0.01,0.01,1.00,0
50320,71384,22.96,0.02,-0.01,1.00,0
50360,71402,22.93,-0.00,-0.00,1.01,0
50400,71511,22.98,-0.00,-0.00,1.02,0
50440,71627,23.09,0.01,0.01,1.02,0
50480,71657,22.94,-0.01,0.02,0.97,0
50520,71634,22.91,0.01,-0.02,1.00,0
50560,71627,23.12,0.01,-0.00,0.99,0
50600,71648,23.01,0.01,0.00,0.98,0
50640,71614,22.97,0.00,0.00,1.02,0
50680,71477,22.89,-0.00,-0.01,0.99,0
50720,71346,23.03,-0.00,0.01,0.99,0
50760,71328,23.05,0.01,-0.00,0.99,0
50800,71421,23.03,-0.00,0.00,1.03,0
50840,71502,22.97,-0.00,0.00,1.01,0
50880,71525,23.00,0.01,0.01,1.02,0
50920,71533,23.03,-0.03,0.01,1.01,0
50960,71578,23.09,0.01,0.01,1.02,0
51000,71651,23.00,0.00,0.02,0.99,0
51040,71624,22.96,0.01,0.00,1.00,0
51080,71483,22.96,-0.00,-0.00,1.03,0
51120,71340,23.06,0.01,0.01,0.98,0
51160,71307,23.05,-0.00,0.00,1.00,0
51200,71349,23.00,0.00,-0.01,1.00,0
51240,71391,22.99,-0.01,-0.01,0.98,0
51280,71388,22.97,0.00,-0.02,1.04,0
51320,71414,23.01,-0.01,0.00,1.02,0
51360,71509,23.09,0.00,0.00,1.01,0
51400,71613,23.10,-0.01,-0.00,0.98,0
51440,71609,23.10,0.00,-0.01,1.00,0
51480,71480,22.93,-0.00,0.01,1.01,0
51520,71356,23.11,-0.00,0.00,1.01,0
51560,71321,22.95,-0.01,0.01,0.99,0
51600,71326,22.98,0.02,-0.00,1.03,0
51640,71308,22.98,0.00,-0.01,1.00,0
51680,71265,23.00,-0.01,0.00,1.00,0
51720,71295,22.99,0.02,-0.00,0.98,0
51760,71416,23.06,-0.01,-0.03,0.99,0
51800,71540,22.95,0.01,0.01,0.99,0
51840,71555,23.00,-0.01,-0.00,1.03,0
51880,71464,23.04,0.01,-0.00,1.01,0
51920,71378,23.02,-0.01,0.00,0.99,0
51960,71351,22.94,0.01,-0.01,0.99,0
52000,71329,23.06,0.00,0.00,1.01,0
52040,71255,22.96,-0.01,-0.00,1.03,0
52080,71171,22.96,-0.00,0.00,0.99,0
52120,71186,23.01,0.00,-0.00,1.01,0
52160,71309,23.04,-0.01,0.01,1.03,0
52200,71445,23.00,-0.02,0.00,1.02,0
52240,71463,22.90,0.01,0.02,1.00,0
52280,71412,22.96,0.01,-0.01,1.02,0
52320,71379,23.03,0.01,-0.01,1.02,0
52360,71381,22.98,0.00,0.01,1.01,0
52400,71349,23.01,-0.00,-0.01,1.00,0
52440,71233,23.05,-0.01,-0.01,1.00,0
52480,71123,23.00,0.02,-0.00,0.99,0
52520,71110,23.03,-0.01,-0.02,1.01,0
52560,71213,23.00,-0.01,0.01,0.99,0
52600,71319,22.94,0.01,-0.01,0.97,0
52640,71349,23.04,0.00,0.01,0.99,0
52680,71339,23.04,0.01,0.00,1.00,0
52720,71368,22.98,-0.01,-0.01,1.01,0
52760,71406,23.07,-0.00,0.01,0.99,0
52800,71372,22.97,-0.01,0.00,0.99,0
52840,71229,22.96,-0.02,0.01,1.00,0
52880,71094,23.01,-0.00,0.01,1.01,0
52920,71067,22.97,0.01,-0.00,0.99,0
52960,71141,23.03,0.01,0.00,0.98,0
53000,71211,23.04,0.02,0.00,1.01,0
53040,71217,23.04,0.01,0.02,0.99,0
53080,71239,22.96,-0.01,0.01,1.01,0
53120,71314,22.93,-0.01,-0.01,1.00,0
53160,71396,23.04,-0.01,-0.00,0.99,0
53200,71373,22.96,-0.00,0.00,0.98,0
53240,71232,23.02,-0.01,-0.01,1.01,0
53280,71096,22.98,0.00,-0.00,1.00,0
53320,71064,23.02,0.01,-0.00,1.00,0
53360,71101,22.96,0.01,0.02,0.98,0
53400,71109,23.01,-0.01,0.01,1.04,0
53440,71092,22.90,-0.01,0.01,1.00,0
53480,71119,22.96,0.02,-0.01,0.99,0
53520,71240,22.98,0.00,0.01,1.00,0
54160,71099,22.96,-0.01,-0.01,0.99,0
54200,71000,23.02,0.00,-0.01,1.01,0
54240,70906,22.91,0.01,0.01,1.00,0
54280,70918,22.98,0.01,0.02,0.99,0
54320,71039,22.95,-0.00,-0.00,0.99,0
54360,71159,23.02,0.00,0.01,0.98,0
54400,71197,23.00,-0.00,-0.00,0.98,0
54440,71157,22.97,-0.01,-0.01,1.01,0
54480,71153,22.99,0.01,0.00,1.02,0
54520,71166,23.04,-0.02,-0.01,1.02,0
54560,71129,23.02,-0.00,-0.00,1.01,0
54600,71003,22.99,0.01,-0.01,1.00,0
54640,70867,23.00,0.00,-0.00,1.00,0
54680,70859,22.98,0.00,0.01,1.00,0
54720,70956,22.99,-0.01,-0.00,1.00,0
54760,70956,23.00,0.02,0.01,0.98,0
54800,71076,22.93,0.00,-0.02,1.01,0
54840,71079,23.00,-0.01,-0.00,1.02,0
54880,71125,23.04,-0.00,-0.02,1.02,0
54920,71184,23.04,0.00,0.00,1.01,0
54960,71154,23.01,0.00,0.00,0.98,0
55000,71009,22.98,-0.00,-0.02,0.99,0
55040,70876,22.99,-0.01,-0.00,1.02,0
55080,70842,22.99,-0.01,0.00,0.99,0
55120,70906,22.98,-0.01,-0.01,0.99,0
55160,70949,22.97,0.01,0.00,1.02,0
55200,70951,22.97,-0.01,-0.00,1.00,0
55240,70972,23.02,-0.00,-0.01,0.97,0
55280,71065,23.01,0.01,-0.00,1.01,0
55320,71159,23.04,0.01,0.01,0.99,0
55360,71143,23.08,0.01,0.01,1.00,0
55400,71021,22.99,-0.01,-0.00,0.99,0
55440,70893,22.94,0.00,0.02,0.97,0
55480,70855,23.05,0.02,0.01,1.00,0
55520,70877,22.97,0.00,0.01,1.00,0
55560,70866,23.00,0.01,0.01,1.03,0
55600,70830,23.03,-0.01,-0.00,1.00,0
55640,70858,22.99,-0.01,0.00,1.00,0
55680,70988,22.97,0.01,0.00,0.99,0
55720,71111,22.98,0.01,0.00,0.99,0
55760,71109,23.01,0.01,0.01,0.99,0
55800,71018,22.98,-0.01,0.00,1.00,0
55840,70925,23.04,-0.00,-0.01,0.98,0
55880,70898,23.07,0.01,-0.01,0.99,0
55920,70879,22.95,0.01,0.00,0.99,0
55960,70818,23.03,-0.02,-0.01,0.99,0
56000,70735,23.02,-0.02,0.02,0.99,0
56040,70765,22.98,-0.00,-0.01,1.02,0
56080,70892,23.00,-0.02,-0.00,0.97,0
56120,71019,22.95,-0.01,0.01,1.03,0
56160,71043,23.06,-0.01,-0.01,1.01,0
56200,70987,23.03,-0.00,0.01,0.99,0
56240,70944,23.04,-0.00,-0.02,1.01,0
56280,70945,22.98,-0.01,-0.01,1.00,0
56320,70904,22.98,-0.00,-0.01,1.02,0
56360,70797,22.99,-0.02,-0.01,1.02,0
56400,70681,22.96,0.00,-0.00,1.02,0
56440,70679,22.98,0.00,0.01,1.04,0
56480,70798,23.05,-0.00,0.01,1.00,0
56520,70919,22.96,0.01,-0.02,1.00,0
56560,70944,22.99,0.01,0.00,1.01,0
56600,70927,23.00,-0.01,-0.00,1.02,0
56640,70941,23.00,0.00,-0.01,0.98,0
56680,70970,22.94,0.00,-0.00,1.02,0
56720,70929,22.95,0.01,-0.00,0.99,0
56760,70803,22.96,-0.01,0.01,1.00,0
56800,70672,23.09,-0.01,0.02,0.99,0
56840,70654,23.04,0.02,-0.02,0.99,0
56880,70731,23.06,0.03,-0.01,0.99,0
56920,70802,23.07,0.01,0.01,1.01,0
56960,70820,22.98,0.02,-0.01,0.99,0
57000,70833,23.00,0.01,-0.02,0.98,0
57040,70898,23.00,0.01,-0.01,1.01,0
57080,70987,23.02,0.01,-0.02,1.00,0
57120,70957,22.90,-0.01,-0.01,1.01,0
57160,70819,23.03,0.01,-0.01,1.01,0
57200,70684,22.96,0.00,0.01,1.02,0
57240,70644,22.98,0.01,-0.00,1.01,0
57280,70685,23.05,-0.00,0.01,0.97,0
57320,70717,22.99,0.01,0.00,1.00,0
57360,70703,23.00,-0.00,-0.01,1.01,0
57400,70733,22.98,-0.01,0.02,1.01,0
57440,70844,23.10,-0.01,0.00,0.98,0
57480,70950,22.91,-0.01,0.01,1.02,0
57520,70945,23.03,-0.01,-0.02,0.99,0
57560,70833,23.03,0.01,-0.03,0.98,0
57600,70718,22.97,0.00,0.01,1.00,0
57640,70680,23.01,-0.03,-0.01,0.99,0
57680,70683,22.98,-0.01,-0.00,1.00,0
57720,70648,22.97,-0.00,0.00,1.00,0
57760,70601,22.98,0.01,0.01,0.99,0
57800,70629,22.91,0.01,-0.00,0.98,0
57840,70757,22.95,0.00,0.01,1.01,0
57880,70884,22.97,-0.00,-0.00,1.00,0
57920,70902,23.03,0.00,0.01,1.01,0
57960,70820,22.94,-0.00,0.01,0.99,0
58000,70743,22.94,-0.00,-0.01,1.00,0
58040,70728,23.02,-0.01,0.01,0.98,0
58080,70703,22.98,-0.00,-0.01,1.00,0
58120,70610,22.98,-0.01,0.03,1.04,0
58160,70528,22.98,0.00,-0.01,0.99,0
58200,70545,23.02,0.00,-0.01,0.99,0
58240,70671,22.99,0.00,-0.01,0.98,0
58280,70794,22.90,0.01,0.01,1.00,0
58320,70829,22.99,0.01,0.01,1.01,0
58360,70788,22.97,-0.01,0.00,0.99,0
58400,70761,23.01,-0.01,0.01,1.01,0
58440,70777,23.00,0.01,-0.00,0.98,0
58480,70732,23.04,0.01,0.00,1.02,0
58520,70612,23.01,0.01,0.01,0.99,0
58560,70494,23.05,-0.01,-0.02,1.00,0
58600,70494,23.10,0.00,0.01,1.00,0
58640,70590,22.98,-0.01,0.01,0.99,0
58680,70695,22.96,-0.01,-0.01,1.01,0
58720,70719,22.90,-0.01,0.00,1.00,0
58760,70716,23.03,-0.02,-0.00,0.99,0
58800,70756,22.95,-0.01,0.01,0.98,0
58840,70810,23.07,0.00,-0.01,0.99,0
58880,70770,23.02,-0.02,-0.00,0.99,0
58920,70637,22.99,0.00,-0.01,0.99,0
58960,70500,23.04,-0.00,0.00,1.00,0
59000,70464,22.85,0.01,0.01,0.99,0
59040,70535,22.97,-0.00,0.00,0.98,0
59080,70600,23.00,-0.00,0.00,1.00,0
59120,70597,22.97,0.00,-0.01,1.00,0
59160,70623,22.96,-0.01,-0.00,1.00,0
59200,70711,23.06,-0.02,-0.01,0.99,0
59240,70801,23.05,0.01,-0.00,0.99,0
59280,70786,23.02,0.01,0.00,0.98,0
59320,70650,23.03,0.01,-0.00,1.03,0
59360,70522,22.94,-0.02,-0.01,0.98,0
59400,70482,23.08,0.00,-0.00,0.99,0
59440,70515,23.02,0.00,-0.00,0.99,0
59480,70517,23.00,-0.02,-0.02,1.01,0
59520,70492,22.99,-0.00,-0.02,0.99,0
59560,70519,22.97,0.01,-0.02,1.01,0
59600,70641,23.00,-0.01,-0.02,1.03,0
59640,70760,22.99,0.00,0.00,0.98,0
59680,70763,23.08,0.01,-0.02,1.00,0
59720,70667,23.07,0.00,-0.01,1.01,0
59760,70558,22.97,0.01,0.02,1.01,0
59800,70535,23.08,0.00,0.01,0.97,0
59840,70521,22.94,0.02,0.00,1.00,0
59880,70465,23.04,0.01,0.02,1.00,0
59920,70405,22.99,-0.01,0.00,1.01,0
59960,70423,23.10,-0.01,0.00,0.98,0
60000,70558,23.10,0.01,0.02,1.02,0
60040,70693,23.00,-0.01,0.00,0.99,0
60080,70712,23.05,-0.00,0.01,1.01,0
60120,70645,23.06,-0.00,0.00,1.02,0
60160,70595,23.02,0.00,0.00,0.99,0
60200,70577,23.06,-0.00,0.01,1.02,0
60240,70552,23.00,-0.00,-0.00,1.01,0
60280,70454,23.08,-0.00,-0.01,1.00,0
60320,70346,23.02,0.01,-0.01,1.01,0
60360,70351,23.06,-0.00,-0.00,1.02,0
60400,70479,22.95,0.01,0.01,1.03,0
60440,70589,22.98,-0.01,0.01,1.00,0
60480,70625,22.99,0.00,-0.02,1.03,0
60520,70605,23.07,0.02,-0.00,0.98,0
60560,70600,23.01,0.01,0.00,0.97,0
60600,70637,22.99,-0.00,-0.01,1.01,0
60640,70591,22.92,-0.02,-0.00,1.00,0
60680,70461,23.01,-0.01,-0.02,0.99,0
60720,70329,22.97,-0.01,-0.01,1.00,0
60760,70313,23.02,0.01,0.00,0.99,0
60800,70397,23.02,0.01,-0.01,1.00,0
60840,70494,23.04,0.01,0.02,1.00,0
60880,70516,23.07,0.00,0.01,0.97,0
60920,70528,23.01,-0.01,0.01,0.99,0
60960,70584,22.95,0.02,-0.01,1.00,0
61000,70662,23.07,-0.01,0.00,0.98,0
61040,70637,23.04,0.01,-0.01,1.00,0
61080,70497,22.95,0.01,0.00,0.99,0
61120,70371,22.93,0.01,0.01,1.01,0
61160,70333,23.07,0.00,0.00,0.97,0
61200,70391,23.01,-0.02,-0.01,1.01,0
61240,70422,22.99,-0.01,-0.01,0.99,0
61280,70437,23.04,0.01,-0.00,1.03,0
61320,70462,23.01,0.00,-0.01,1.02,0
61360,70564,23.08,-0.00,0.01,1.01,0
61400,70675,23.00,0.01,0.00,0.97,0
61440,70663,23.05,0.01,0.01,0.99,0
61480,70555,22.98,0.00,0.01,1.00,0
61520,70432,22.96,-0.00,0.01,1.02,0
61560,70395,23.02,0.03,-0.01,0.97,0
61600,70410,22.94,-0.01,-0.00,1.00,0
61640,70398,23.06,-0.01,0.01,1.02,0
61680,70356,22.93,-0.02,0.00,0.99,0
61720,70386,23.08,0.01,0.01,0.99,0
61760,70524,23.02,-0.00,-0.00,0.99,0
61800,70649,23.01,0.02,0.00,0.99,0
61840,70668,23.06,0.00,0.03,0.98,0
61880,70585,23.02,-0.00,0.02,1.01,0
61920,70499,22.95,-0.00,-0.02,1.01,0
61960,70477,22.93,-0.01,-0.02,0.98,0
62000,70458,23.06,-0.01,-0.00,0.98,0
62040,70393,22.99,-0.01,-0.00,1.00,0
62080,70319,23.06,-0.02,-0.01,1.00,0
62120,70335,22.90,-0.02,0.02,0.98,0
62160,70468,23.15,-0.00,0.01,1.01,0
62200,70597,23.02,0.01,0.01,1.00,0
62240,70633,23.02,-0.01,-0.01,1.01,0
62280,70582,23.08,-0.01,-0.02,1.02,0
62320,70559,22.95,0.00,0.01,0.98,0
62360,70561,23.04,0.03,-0.01,0.99,0
62400,70530,23.01,-0.01,0.01,1.02,0
62440,70422,23.01,0.00,-0.01,0.98,0
62480,70307,23.00,0.01,-0.01,0.98,0
62520,70312,23.01,0.00,0.01,1.01,0
62560,70415,23.14,-0.00,-0.02,1.00,0
62600,70528,22.94,0.01,-0.01,0.98,0
62640,70563,23.03,0.01,0.00,0.99,0
62680,70560,23.09,-0.00,-0.00,1.00,0
62720,70580,22.98,0.00,-0.01,1.02,0
62760,70626,23.00,-0.02,-0.00,0.99,0
62800,70599,23.01,-0.01,0.00,0.98,0
62840,70468,23.01,-0.01,-0.01,1.01,0
62880,70345,22.98,0.00,0.01,0.99,0
62920,70315,22.91,-0.01,-0.01,1.03,0
62960,70398,23.02,0.00,-0.01,0.98,0
63000,70469,22.99,0.01,-0.00,0.99,0
63040,70480,22.99,0.01,-0.01,0.98,0
63080,70508,23.00,-0.02,-0.00,1.00,0
63120,70584,23.06,-0.01,-0.01,0.99,0
63160,70661,22.98,0.01,-0.01,1.00,0
63200,70658,23.03,-0.01,-0.02,1.01,0
63240,70521,22.98,0.01,-0.01,0.98,0
63280,70392,23.06,-0.01,-0.02,0.97,0
63320,70363,23.05,-0.01,-0.01,0.96,0
63360,70398,22.99,0.01,0.01,1.00,0
63400,70418,23.01,-0.01,0.02,1.00,0
63440,70399,22.99,-0.02,0.01,0.99,0
63480,70433,23.04,-0.00,0.01,1.01,0
63520,70551,22.96,-0.00,-0.01,0.99,0
63560,70662,23.06,-0.02,0.00,1.00,0
63600,70673,22.98,0.01,0.00,1.01,0
63640,70567,22.96,-0.01,0.01,1.01,0
63680,70462,22.93,0.02,-0.01,1.02,0
63720,70427,23.08,0.02,-0.00,1.01,0
63760,70433,23.01,-0.00,0.01,1.03,0
63800,70398,22.95,0.01,-0.00,1.01,0
63840,70345,22.96,-0.01,-0.02,1.01,0
63880,70368,22.89,-0.00,0.00,1.00,0
63920,70503,23.04,0.00,0.01,1.02,0
63960,70627,23.07,-0.01,0.01,1.00,0
64000,70657,22.97,0.01,-0.01,1.00,0
64040,70579,23.05,-0.00,-0.00,1.00,0
64080,70526,23.02,-0.01,-0.01,0.99,0
64120,70510,23.03,-0.01,-0.01,0.99,0
64160,70493,23.05,0.01,0.01,1.00,0
64200,70400,23.04,0.00,-0.00,0.99,0
64240,70303,23.03,0.00,-0.01,0.99,0
64280,70316,22.97,0.02,0.00,1.00,0
64320,70447,23.02,-0.01,0.01,1.02,0
64360,70576,22.95,0.01,-0.01,1.00,0
64400,70606,23.13,0.00,0.01,1.00,0
64440,70575,23.01,-0.00,0.00,1.00,0
64480,70575,22.94,0.00,0.01,1.00,0
64520,70590,23.08,0.00,0.00,0.98,0
64560,70565,23.09,-0.01,-0.01,1.00,0
64600,70438,22.94,0.01,-0.01,0.99,0
64640,70316,22.96,0.01,0.00,0.99,0
64680,70311,22.95,0.01,-0.00,0.98,0
64720,70403,22.89,-0.02,0.01,0.99,0
64760,70500,23.02,-0.00,-0.01,1.00,0
64800,70525,23.01,-0.00,-0.02,1.03,0
64840,70534,23.02,-0.00,-0.00,1.01,0
64880,70590,23.10,-0.00,0.00,1.01,0
64920,70650,23.00,-0.01,-0.01,0.98,0
64960,70622,22.97,-0.02,-0.01,0.97,0
65000,70490,22.99,0.01,0.00,0.99,0
65040,70351,22.99,0.02,-0.00,0.98,0
65080,70327,23.06,0.00,-0.01,0.98,0
65120,70388,22.82,0.00,-0.00,0.96,0
65160,70437,22.98,0.02,-0.00,1.00,0
65200,70445,22.98,0.00,-0.01,1.00,0
65240,70474,23.04,-0.00,0.00,0.99,0
65280,70571,23.01,-0.00,0.00,1.00,0
65320,70672,23.05,0.01,-0.03,0.98,0
65560,71146,23.01,0.01,-0.00,0.98,0
65600,71256,23.05,0.01,-0.02,0.99,0
65640,71367,22.99,0.00,0.01,1.00,0
65680,71477,23.00,-0.01,-0.02,0.99,0
65720,71580,22.98,-0.00,0.02,1.02,0
65760,71692,23.08,-0.00,0.01,0.98,0
65800,71800,23.06,0.00,0.03,0.99,0
65840,71906,23.01,0.01,-0.01,0.99,0
65880,72010,22.94,-0.01,0.00,1.00,0
65920,72118,22.98,0.00,0.00,0.99,0
65960,72220,22.94,-0.00,0.01,1.01,0
66000,72335,22.97,-0.00,0.01,0.98,0
66040,72425,23.08,0.01,-0.02,1.00,0
66080,72536,22.95,0.00,-0.00,1.00,0
66120,72641,22.99,-0.00,-0.01,1.02,0
66160,72746,22.98,0.02,0.00,1.02,0
66200,72847,23.05,-0.02,-0.00,1.02,0
66240,72950,23.07,0.01,0.01,1.01,0
66280,73054,22.98,-0.00,-0.00,1.02,0
66320,73155,23.02,-0.01,0.01,0.99,0
66360,73253,23.05,0.00,0.00,1.00,0
66400,73361,23.07,0.01,0.01,0.98,0
66440,73459,22.87,0.01,0.01,0.99,0
66480,73563,22.99,-0.01,0.01,1.01,0
66520,73666,23.03,-0.00,0.00,1.00,0
66560,73761,23.11,-0.00,0.01,1.01,0
66600,73862,22.96,-0.03,0.01,1.00,0
66640,73963,23.01,-0.02,0.01,1.00,0
66680,74057,22.91,-0.01,-0.01,1.01,0
66720,74158,22.93,0.02,0.01,1.00,0
66760,74251,23.06,-0.01,0.00,1.02,0
66800,74353,22.98,-0.01,0.01,1.03,0
66840,74456,22.95,-0.02,-0.00,1.01,0
66880,74553,22.98,-0.00,-0.01,1.01,0
66920,74648,23.00,-0.00,-0.00,1.02,0
66960,74740,23.00,0.00,-0.01,1.01,0
67000,74838,22.89,0.01,-0.00,0.99,0
67040,74941,23.04,0.01,-0.02,0.98,0
67080,75029,22.99,-0.01,0.01,1.01,0
67120,75131,22.98,0.02,-0.02,1.00,0
67160,75219,22.98,0.01,-0.01,1.03,0
67200,75320,23.02,0.00,-0.01,1.00,0
67240,75406,23.06,-0.01,-0.01,0.99,0
67280,75499,23.05,-0.01,0.00,1.00,0
67320,75600,22.96,0.01,0.02,0.98,0
67360,75687,23.02,-0.01,-0.02,1.03,0
67400,75785,22.86,0.01,-0.00,1.02,0
67440,75874,23.06,-0.01,-0.02,1.01,0
67480,75968,22.97,-0.00,0.01,1.00,0
67520,76059,22.96,0.01,0.01,1.01,0
67560,76151,22.92,-0.01,0.00,1.03,0
67600,76251,22.98,-0.01,0.02,1.00,0
67640,76338,23.02,0.00,-0.00,1.01,0
67680,76422,23.00,-0.00,-0.00,0.99,0
67720,76515,23.04,0.00,0.00,1.02,0
67760,76603,22.98,-0.01,-0.00,0.99,0
67800,76690,23.02,-0.00,-0.00,0.96,0
67840,76784,23.05,-0.01,-0.00,0.98,0
67880,76878,23.08,0.01,-0.01,0.99,0
67920,76961,22.94,-0.00,0.02,1.04,0
67960,77045,23.01,-0.01,-0.01,0.99,0
68000,77141,22.96,0.01,0.01,1.01,0
68040,77230,23.01,0.02,0.01,1.01,0
68080,77310,23.05,-0.00,-0.00,1.00,0
68120,77403,22.96,0.02,0.00,1.00,0
68160,77487,23.02,0.01,0.00,0.99,0
68200,77570,23.03,0.00,0.00,0.97,0
68240,77652,22.98,0.01,-0.00,0.97,0
68280,77746,23.04,0.01,0.00,1.00,0
68320,77826,23.02,-0.01,0.02,0.98,0
68360,77910,22.99,-0.01,0.01,0.99,0
68400,77999,22.96,-0.01,-0.00,1.00,0
68440,78086,22.98,0.00,-0.00,1.03,0
68480,78164,23.01,0.01,0.01,1.00,0
68520,78251,23.01,-0.00,0.00,0.99,0
68560,78332,23.05,0.00,-0.00,0.97,0
68600,78414,23.01,-0.01,-0.00,0.99,0
68640,78504,22.98,0.01,-0.00,1.00,0
68680,78587,22.95,0.00,-0.00,0.99,0
68720,78663,22.95,-0.00,0.00,0.99,0
68760,78663,22.91,-0.00,0.01,0.99,0
68800,78833,23.01,-0.00,-0.01,1.01,0
68840,78908,23.04,0.00,0.01,1.00,0
68880,78992,22.94,-0.00,0.01,0.99,0
68920,79072,22.99,0.01,-0.01,1.02,0
68960,79147,23.04,-0.00,0.02,1.01,0
69000,79230,23.08,0.01,0.00,1.00,0
69040,79312,22.91,-0.01,-0.01,0.99,0
69080,79393,23.08,-0.00,0.01,0.99,0
69120,79470,22.97,0.00,-0.00,1.00,0
69160,79551,23.03,-0.00,0.01,1.01,0
69200,79631,22.94,-0.00,-0.00,1.01,0
69240,79701,22.92,-0.00,-0.01,1.02,0
69280,79786,23.00,-0.01,-0.01,0.99,0
69320,79865,23.00,0.01,-0.00,0.98,0
69360,79940,22.96,-0.01,0.01,0.98,0
69400,80022,22.93,0.01,-0.02,0.99,0
69440,80087,22.97,-0.01,-0.00,1.02,0
69480,80087,23.01,0.01,-0.00,1.00,0
69520,80251,22.93,-0.01,-0.02,0.99,0
69560,80316,22.96,0.01,-0.00,1.01,0
69600,80401,23.06,0.00,-0.01,0.98,0
69640,80477,22.92,-0.00,-0.00,1.01,0
69680,80543,23.00,-0.01,0.00,1.03,0
69720,80633,23.01,-0.02,0.02,1.02,0
69760,80700,23.01,0.01,-0.00,0.98,0
69800,80782,22.96,0.01,-0.00,0.99,0
69840,80845,23.04,0.02,-0.01,1.01,0
69880,80925,23.02,0.01,0.01,1.02,0
69920,81005,22.90,-0.01,0.01,1.00,0
69960,81075,23.03,0.01,0.01,0.97,0
70000,81150,22.95,0.00,0.01,1.01,0
70040,81213,23.05,-0.00,0.00,0.98,0
