t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
341200,101222,29.63,-0.01,-0.02,0.99,0
341240,101223,29.55,0.01,0.00,1.01,0
341280,101219,29.65,-0.03,0.01,1.02,0
341320,101218,29.59,-0.02,0.02,0.99,0
341360,101227,29.65,-0.01,0.00,0.99,0
341400,101224,29.72,0.00,-0.03,0.98,0
341440,101216,29.66,0.00,-0.02,1.00,0
341480,101216,29.70,0.01,-0.01,1.01,0
341520,101219,29.70,-0.01,-0.02,1.02,0
341560,101222,29.69,-0.00,-0.01,1.01,0
341600,101223,29.67,0.01,-0.00,0.98,0
341640,101220,29.63,0.01,-0.00,0.99,0
341680,101216,29.63,0.02,0.01,1.01,0
341720,101222,29.63,-0.02,0.01,0.97,0
341760,101223,29.71,0.02,0.01,0.99,0
341800,101221,29.68,-0.01,-0.01,1.00,0
341840,101219,29.67,0.04,0.00,1.01,0
341880,101223,29.60,0.00,0.01,1.01,0
341920,101221,29.67,-0.01,0.02,1.01,0
341960,101218,29.75,0.01,0.02,0.98,0
342000,101221,29.61,0.01,0.01,0.99,0
342040,101217,29.57,0.02,-0.01,1.02,0
342080,101224,29.76,-0.00,-0.01,1.00,0
342120,101222,29.71,-0.02,0.00,0.98,0
342160,101218,29.59,-0.01,-0.00,0.98,0
342200,101222,29.66,-0.01,-0.01,0.98,0
342240,101225,29.68,-0.01,0.00,1.01,0
342280,101214,29.66,-0.00,-0.01,0.98,0
342320,101221,29.69,-0.00,-0.02,0.99,0
342360,101226,29.72,0.01,0.00,1.01,0
342400,101216,29.57,-0.00,-0.01,1.00,0
342440,101220,29.70,-0.00,-0.02,0.99,0
342480,101217,29.63,0.03,0.01,1.02,0
342520,101221,29.74,0.00,0.01,1.01,0
342560,101213,29.68,-0.01,0.02,1.00,0
342600,101216,29.66,0.01,0.01,1.02,0
342640,101219,29.63,-0.03,-0.02,1.00,0
342680,101221,29.68,0.02,-0.01,1.00,0
342720,101222,29.61,0.01,0.02,1.02,0
342760,101222,29.63,-0.01,-0.01,1.00,0
342800,101225,29.58,0.02,0.01,1.02,0
342840,101223,29.64,0.01,0.02,1.00,0
342880,101223,29.71,0.01,0.02,1.00,0
342920,101218,29.53,0.01,-0.00,0.98,0
342960,101220,29.64,-0.01,0.00,1.01,0
343000,101231,29.61,-0.01,0.01,0.98,0
343040,101228,29.70,-0.00,-0.01,1.00,0
343080,101224,29.65,-0.03,-0.00,0.98,0
343120,101223,29.61,-0.03,0.02,1.00,0
343160,101224,29.62,0.01,0.00,1.00,0
343200,101220,29.62,-0.00,0.00,1.01,0
343240,101227,29.65,0.00,0.01,1.01,0
343280,101220,29.69,-0.01,0.00,1.00,0
343320,101221,29.73,-0.01,0.01,1.00,0
343360,101228,29.66,0.00,-0.01,0.98,0
343400,101214,29.75,0.02,-0.00,1.02,0
343440,101222,29.72,-0.01,0.01,1.00,0
343480,101215,29.64,-0.00,0.00,1.01,0
343520,101219,29.68,-0.00,-0.01,0.99,0
343560,101221,29.70,-0.00,-0.00,0.99,0
343600,101220,29.67,-0.01,-0.01,0.98,0
343640,101221,29.75,0.00,-0.01,1.00,0
343680,101218,29.71,0.03,0.01,0.98,0
343720,101221,29.69,0.01,0.00,0.98,0
343760,101217,29.60,0.03,0.01,0.99,0
343800,101220,29.61,-0.02,-0.01,0.99,0
343840,101217,29.63,0.02,0.02,0.99,0
343880,101223,29.56,-0.02,0.01,1.02,0
343920,101217,29.61,-0.01,-0.00,1.01,0
343960,101223,29.68,-0.00,-0.01,1.01,0
344000,101220,29.68,-0.01,-0.02,1.03,0
344040,101220,29.57,0.00,-0.01,0.99,0
344080,101225,29.66,0.02,0.01,0.99,0
344120,101221,29.75,-0.02,0.01,1.02,0
344160,101215,29.67,0.00,0.01,1.03,0
344200,101222,29.73,-0.01,-0.00,0.99,0
344240,101212,29.61,-0.01,-0.01,0.98,0
344280,101222,29.70,0.00,0.00,1.01,0
344320,101220,29.70,0.00,0.01,0.98,0
344360,101216,29.67,-0.00,0.01,1.00,0
344400,101221,29.62,0.02,-0.00,1.01,0
344440,101220,29.71,0.01,0.01,0.99,0
344480,101227,29.61,-0.00,-0.02,1.02,0
344520,101219,29.69,-0.00,-0.01,0.98,0
344560,101227,29.75,0.01,-0.01,0.99,0
344600,101225,29.74,0.00,-0.00,1.01,0
344640,101219,29.68,-0.01,0.02,1.02,0
344680,101218,29.68,-0.02,0.01,0.99,0
344720,101225,29.70,0.01,-0.02,1.01,0
344760,101220,29.66,-0.01,0.01,1.00,0
344800,101221,29.74,0.01,-0.01,1.00,0
344840,101220,29.63,0.00,-0.00,1.02,0
344880,101217,29.66,-0.01,-0.01,0.99,0
344920,101220,29.56,-0.01,0.01,0.98,0
344960,101218,29.70,-0.01,0.01,1.00,0
345000,101216,29.66,-0.02,-0.01,0.99,0
345040,101220,29.77,0.02,-0.02,1.00,0
345080,101226,29.60,-0.00,0.02,1.01,0
345120,101226,29.69,-0.02,-0.01,0.98,0
345160,101221,29.79,-0.00,0.01,1.01,0
345200,101221,29.67,-0.01,0.02,1.00,0
345240,101222,29.70,0.00,-0.01,1.01,0
345280,101225,29.63,0.00,-0.01,0.97,0
345320,101222,29.73,0.01,0.00,0.97,0
345360,101219,29.62,0.00,-0.02,1.04,0
345400,101220,29.63,-0.01,0.02,1.01,0
345440,101224,29.71,0.01,0.01,1.00,0
345480,101229,29.66,-0.00,0.00,1.01,0
345520,101219,29.74,0.01,0.01,0.99,0
345560,101214,29.65,-0.01,-0.00,0.98,0
345600,101223,29.65,0.01,-0.01,0.98,0
345640,101220,29.62,-0.01,-0.01,1.02,0
345680,101221,29.75,0.02,-0.00,0.99,0
345720,101225,29.65,-0.02,0.00,0.99,0
345760,101221,29.73,-0.01,0.00,0.96,0
345800,101216,29.66,-0.00,0.00,0.99,0
345840,101214,29.68,0.00,0.00,1.02,0
345880,101221,29.67,0.01,0.02,1.02,0
345920,101217,29.71,0.01,0.02,1.02,0
345960,101222,29.66,-0.00,0.02,1.01,0
346000,101217,29.63,0.00,0.01,1.01,0
346040,101220,29.69,-0.00,-0.00,0.98,0
346080,101216,29.71,0.00,-0.01,0.99,0
346120,101220,29.65,-0.00,0.02,1.00,0
346160,101219,29.71,0.00,0.00,1.00,0
346200,101223,29.60,0.01,0.01,1.01,0
346240,101225,29.71,0.01,-0.00,1.01,0
346280,101220,29.82,0.02,0.00,0.98,0
346320,101218,29.56,-0.00,0.01,1.00,0
346360,101227,29.71,0.01,0.01,1.02,0
346400,101222,29.71,-0.00,-0.00,0.99,0
346440,101223,29.84,0.01,0.01,0.98,0
346480,101223,29.63,0.00,0.01,1.01,0
346520,101225,29.77,0.01,-0.00,1.00,0
346560,101224,29.73,0.02,0.02,1.01,0
346600,101223,29.80,-0.00,0.01,0.99,0
346640,101223,29.68,0.02,-0.01,1.00,0
346680,101218,29.69,0.00,0.01,0.99,0
346720,101219,29.67,-0.01,-0.01,1.00,0
346760,101220,29.66,-0.01,-0.01,0.98,0
346800,101221,29.63,-0.01,-0.01,0.98,0
346840,101221,29.64,0.02,-0.01,1.01,0
346880,101222,29.84,0.02,0.01,1.00,0
346920,101221,29.80,0.00,0.00,0.98,0
346960,101219,29.71,0.01,-0.02,1.00,0
347000,101215,29.72,0.00,-0.01,0.99,0
347040,101223,29.76,0.01,-0.01,1.01,0
347080,101223,29.60,0.01,0.02,1.04,0
347120,101218,29.67,0.00,-0.00,0.99,0
347160,101222,29.65,0.01,-0.01,1.00,0
347200,101222,29.67,-0.01,-0.01,0.99,0
347240,101221,29.74,0.02,0.02,0.98,0
347280,101215,29.63,0.01,0.01,0.99,0
347320,101217,29.73,0.00,-0.02,1.01,0
347360,101219,29.71,0.00,0.00,0.98,0
347400,101226,29.74,0.00,0.02,1.00,0
347440,101218,29.71,-0.01,-0.01,1.01,0
347480,101219,29.65,0.01,-0.00,0.97,0
347520,101217,29.72,0.01,-0.01,0.99,0
347560,101219,29.71,-0.01,-0.00,0.98,0
347600,101222,29.67,-0.00,-0.01,1.02,0
347640,101214,29.66,-0.02,-0.01,0.99,0
347680,101212,29.72,0.02,0.00,1.02,0
347720,101223,29.66,0.01,-0.00,1.00,0
347760,101221,29.67,-0.00,0.01,0.99,0
347800,101219,29.72,-0.00,-0.01,1.00,0
347840,101224,29.59,0.00,0.00,0.98,0
347880,101224,29.69,0.00,-0.01,1.00,0
347920,101214,29.74,0.01,0.00,1.02,0
347960,101220,29.75,-0.01,0.00,1.02,0
348000,101224,29.73,-0.00,0.01,1.00,0
348040,101218,29.67,-0.01,-0.00,0.97,0
348080,101220,29.68,-0.01,-0.00,0.99,0
348120,101224,29.72,-0.00,-0.00,1.00,0
348160,101220,29.71,-0.01,-0.01,1.00,0
348200,101217,29.71,0.00,-0.02,0.99,0
348240,101218,29.68,-0.02,-0.00,1.01,0
348280,101216,29.65,-0.01,0.01,0.99,0
348320,101222,29.68,0.00,-0.00,1.01,0
348360,101215,29.72,-0.02,0.01,1.00,0
348400,101224,29.77,0.01,-0.01,1.02,0
348440,101215,29.69,-0.01,-0.00,1.00,0
348480,101221,29.68,0.00,-0.01,0.99,0
348520,101216,29.79,-0.02,0.01,1.00,0
348560,101220,29.64,-0.01,-0.02,0.99,0
348600,101224,29.76,-0.03,0.01,1.00,0
348640,101224,29.64,-0.01,0.01,0.99,0
348680,101225,29.70,-0.01,-0.01,1.00,0
348720,101220,29.73,-0.02,0.01,1.01,0
348760,101221,29.68,0.01,-0.01,1.01,0
348800,101221,29.71,-0.00,0.01,1.01,0
348840,101222,29.71,-0.00,0.01,1.00,0
348880,101219,29.82,-0.03,0.01,1.02,0
348920,101224,29.71,-0.02,0.01,1.00,0
348960,101222,29.74,0.02,-0.00,1.00,0
349000,101224,29.74,-0.01,-0.01,1.00,0
349040,101222,29.72,0.01,0.01,1.00,0
349080,101223,29.67,0.02,0.03,1.02,0
349120,101218,29.63,-0.02,0.00,0.98,0
349160,101219,29.74,0.00,0.01,1.00,0
349200,101216,29.69,-0.01,-0.02,1.02,0
349240,101220,29.75,-0.02,0.00,0.99,0
349280,101220,29.74,0.01,0.02,0.98,0
349320,101223,29.68,0.02,-0.01,1.01,0
349360,101216,29.77,-0.00,-0.00,1.01,0
349400,101231,29.65,-0.02,0.00,0.98,0
349440,101220,29.69,0.01,0.01,1.03,0
349480,101224,29.73,0.00,-0.01,0.99,0
349520,101224,29.56,0.02,-0.01,0.99,0
349560,101212,29.64,-0.01,-0.00,0.98,0
349600,101220,29.72,-0.00,-0.00,0.97,0
349640,101225,29.66,0.01,-0.01,0.97,0
349680,101213,29.64,0.02,0.01,1.00,0
349720,101223,29.75,-0.01,0.01,1.00,0
349760,101217,29.68,-0.01,0.00,0.98,0
349800,101219,29.76,0.00,-0.02,0.98,0
349840,101221,29.61,-0.01,0.00,0.97,0
349880,101214,29.65,-0.00,-0.01,0.99,0
349920,101221,29.67,0.02,-0.01,1.01,0
349960,101218,29.65,0.00,0.02,1.01,0
350000,101218,29.60,0.01,0.01,0.99,0
350040,101223,29.75,0.01,-0.01,1.01,0
350080,101232,29.72,0.01,0.00,0.97,0
350120,101221,29.72,-0.02,-0.02,1.02,0
350160,101222,29.71,-0.00,-0.03,0.99,0
350200,101220,29.73,-0.01,-0.01,1.00,0
350240,101218,29.68,-0.01,-0.02,0.98,0
350280,101221,29.71,0.01,-0.01,0.98,0
350320,101225,29.70,-0.02,-0.01,0.99,0
350360,101221,29.73,0.00,0.00,0.99,0
350400,101223,29.78,-0.00,-0.01,1.00,0
350440,101220,29.68,0.01,-0.01,1.00,0
350480,101228,29.80,0.01,0.01,1.00,0
350520,101215,29.68,-0.01,0.01,1.01,0
350560,101222,29.73,0.01,-0.01,1.01,0
350600,101222,29.61,-0.01,-0.01,0.99,0
350640,101221,29.72,0.04,-0.01,1.03,0
350680,101217,29.68,0.01,-0.01,1.01,0
350720,101217,29.73,0.01,-0.00,0.98,0
350760,101220,29.67,-0.00,0.01,0.99,0
350800,101221,29.70,0.01,-0.01,1.00,0
350840,101216,29.72,0.01,-0.02,0.99,0
350880,101217,29.79,-0.02,-0.00,1.00,0
350920,101222,29.68,-0.01,-0.01,1.03,0
350960,101224,29.72,0.01,-0.01,0.98,0
351000,101219,29.76,0.01,-0.01,0.98,0
351040,101218,29.79,0.01,-0.00,1.01,0
351080,101218,29.81,0.01,0.01,1.01,0
351120,101228,29.71,-0.01,0.02,0.97,0
351160,101222,29.69,0.00,-0.01,1.00,0
351200,101220,29.72,0.00,0.01,1.02,0
351240,101224,29.82,0.01,0.00,1.00,0
351280,101228,29.70,-0.01,0.00,1.01,0
351320,101224,29.78,-0.01,0.01,1.01,0
351360,101216,29.82,0.01,0.01,0.98,0
351400,101220,29.67,0.00,0.01,0.98,0
351800,101219,29.71,-0.01,-0.01,1.00,0
351840,101222,29.73,0.01,0.00,1.02,0
351880,101222,29.76,0.02,0.00,0.99,0
351920,101220,29.62,-0.00,0.01,1.01,0
351960,101210,29.65,-0.01,-0.01,0.99,0
352000,101219,29.77,0.01,0.01,0.98,0
352040,101218,29.65,-0.00,-0.01,1.00,0
352080,101219,29.73,0.01,0.01,0.99,0
352120,101216,29.75,0.01,0.02,1.00,0
352160,101219,29.65,0.00,-0.00,0.98,0
352200,101218,29.78,-0.01,0.00,0.99,0
352240,101229,29.73,0.00,0.01,1.03,0
352280,101222,29.82,-0.01,0.01,1.02,0
352320,101220,29.77,0.01,0.00,1.00,0
352360,101220,29.69,-0.01,0.01,0.99,0
352400,101220,29.78,-0.01,0.01,0.99,0
352440,101221,29.68,-0.01,0.02,1.02,0
352480,101219,29.66,0.02,-0.00,0.97,0
352520,101220,29.83,-0.00,-0.01,1.02,0
352560,101223,29.79,-0.02,0.01,0.99,0
352600,101223,29.67,-0.00,0.00,0.99,0
352640,101221,29.68,-0.00,0.02,0.99,0
352680,101224,29.79,-0.01,0.00,1.00,0
352720,101221,29.69,0.02,0.01,1.00,0
352760,101217,29.74,0.00,0.01,1.02,0
352800,101215,29.75,0.00,-0.00,0.98,0
352840,101218,29.76,-0.02,0.01,1.00,0
352880,101220,29.68,0.00,-0.02,0.99,0
352920,101221,29.63,0.02,-0.00,0.98,0
352960,101224,29.76,-0.01,-0.01,1.00,0
353000,101218,29.79,0.01,0.00,0.99,0
353040,101218,29.71,-0.01,0.00,0.99,0
353080,101223,29.68,0.01,-0.01,0.98,0
353120,101224,29.80,0.01,-0.02,1.00,0
353160,101219,29.69,0.01,-0.00,1.01,0
353200,101221,29.67,0.00,0.03,1.02,0
353240,101225,29.80,0.02,-0.00,1.01,0
353280,101221,29.75,-0.00,0.00,1.02,0
353320,101220,29.79,-0.00,0.01,1.03,0
353360,101213,29.71,-0.00,-0.01,1.03,0
353400,101224,29.71,-0.00,-0.02,1.00,0
353440,101222,29.76,-0.01,-0.01,0.99,0
353480,101220,29.81,0.02,0.04,0.98,0
353520,101219,29.78,-0.02,-0.00,0.99,0
353560,101216,29.72,-0.02,0.02,1.01,0
353600,101220,29.74,-0.00,-0.01,1.02,0
353640,101220,29.76,-0.01,0.02,1.02,0
353680,101224,29.80,-0.00,0.00,1.00,0
353720,101216,29.83,0.02,0.02,1.01,0
353760,101225,29.76,0.01,-0.02,1.02,0
353800,101220,29.73,0.01,-0.01,1.01,0
353840,101224,29.82,0.01,-0.02,1.00,0
353880,101217,29.76,0.01,-0.00,0.99,0
353920,101221,29.78,0.00,-0.00,1.01,0
353960,101224,29.75,-0.01,-0.01,1.01,0
354000,101220,29.70,0.01,-0.01,1.01,0
354040,101215,29.74,-0.01,-0.02,1.01,0
354080,101219,29.71,0.01,0.01,1.02,0
354120,101222,29.73,0.01,-0.01,1.01,0
354160,101216,29.77,0.01,-0.01,1.01,0
354200,101215,29.68,0.01,0.01,1.02,0
354240,101221,29.71,0.02,-0.02,1.02,0
354280,101217,29.79,0.00,0.02,1.01,0
354320,101222,29.64,0.01,0.01,1.00,0
354360,101216,29.75,-0.01,0.01,1.00,0
354400,101214,29.71,0.01,0.00,0.98,0
354440,101218,29.73,-0.01,-0.00,1.01,0
354480,101225,29.64,0.02,0.00,1.00,0
354520,101217,29.67,-0.00,-0.01,1.01,0
354560,101220,29.77,-0.00,-0.01,1.01,0
354600,101221,29.72,-0.01,0.02,1.01,0
354640,101217,29.82,0.00,0.00,1.00,0
354680,101224,29.74,-0.00,0.02,0.99,0
354720,101221,29.75,0.01,0.02,1.03,0
354760,101221,29.72,0.01,0.00,0.98,0
354800,101215,29.76,-0.02,-0.01,0.99,0
354840,101214,29.83,-0.02,0.02,0.95,0
354880,101211,29.76,-0.00,0.00,1.00,0
354920,101219,29.71,-0.00,-0.01,0.99,0
354960,101219,29.70,0.02,-0.00,1.03,0
355000,101222,29.73,-0.00,-0.01,0.99,0
355040,101225,29.72,0.00,-0.00,1.00,0
355080,101219,29.65,0.03,-0.00,1.00,0
355120,101219,29.79,0.00,-0.03,0.99,0
355160,101221,29.75,-0.01,0.02,1.01,0
355200,101225,29.68,0.00,0.02,1.00,0
355240,101217,29.67,0.01,-0.01,0.97,0
355280,101222,29.71,-0.00,-0.00,1.01,0
355320,101219,29.77,-0.01,-0.00,1.01,0
355360,101219,29.72,-0.01,-0.00,0.99,0
355400,101223,29.69,0.00,0.00,1.01,0
355440,101217,29.74,-0.01,0.00,1.00,0
355480,101217,29.74,0.01,0.01,0.98,0
355520,101222,29.74,-0.00,0.02,0.98,0
355560,101220,29.73,0.00,0.02,0.98,0
355600,101219,29.69,-0.01,-0.02,0.98,0
355640,101220,29.71,-0.01,-0.00,0.99,0
355680,101222,29.67,0.01,0.01,0.98,0
355720,101219,29.82,-0.01,0.00,0.98,0
355760,101222,29.72,0.00,0.00,1.02,0
355800,101221,29.77,-0.01,0.02,0.99,0
355840,101225,29.71,0.01,-0.00,0.99,0
355880,101224,29.75,-0.02,0.01,0.99,0
355920,101223,29.73,0.01,-0.02,1.01,0
355960,101219,29.76,0.00,0.01,1.00,0
356000,101220,29.76,0.02,0.01,0.99,0
356040,101218,29.69,-0.00,0.01,1.00,0
356080,101229,29.79,0.01,-0.00,0.97,0
356120,101219,29.69,0.01,-0.01,1.01,0
356160,101222,29.79,-0.01,-0.02,1.02,0
356200,101224,29.75,0.01,-0.00,0.98,0
356240,101216,29.75,0.00,-0.00,1.02,0
356280,101217,29.77,-0.01,-0.01,0.98,0
356320,101219,29.82,-0.00,0.01,1.01,0
356360,101217,29.80,0.01,-0.01,0.98,0
356400,101216,29.72,-0.01,-0.00,0.99,0
356440,101218,29.74,0.02,-0.01,1.01,0
356480,101224,29.70,-0.01,0.03,1.02,0
356520,101222,29.77,-0.01,-0.01,0.99,0
356560,101220,29.86,-0.01,-0.01,0.99,0
356600,101220,29.75,-0.00,-0.00,0.99,0
356640,101215,29.74,0.03,0.01,0.98,0
356680,101222,29.83,0.02,0.01,1.01,0
356720,101221,29.86,-0.02,-0.00,0.99,0
356760,101216,29.83,-0.01,0.01,0.98,0
356800,101221,29.83,-0.00,-0.01,0.98,0
356840,101219,29.73,-0.00,0.00,0.98,0
356880,101218,29.84,0.01,-0.01,1.01,0
356920,101217,29.82,0.00,-0.02,1.00,0
356960,101218,29.74,-0.02,0.00,0.99,0
357000,101217,29.72,0.01,-0.02,1.01,0
357040,101221,29.71,0.02,-0.01,0.98,0
357080,101221,29.89,0.03,-0.03,1.01,0
357120,101221,29.63,0.00,-0.01,1.00,0
357160,101219,29.75,-0.01,-0.02,1.00,0
357200,101219,29.79,-0.01,0.02,0.99,0
357240,101226,29.80,0.01,-0.02,1.01,0
357280,101214,29.73,-0.01,0.03,1.01,0
357320,101224,29.76,-0.01,0.00,0.99,0
357360,101221,29.76,-0.00,0.03,1.01,0
357400,101220,29.78,0.01,-0.01,1.01,0
357440,101218,29.77,-0.01,0.01,0.96,0
357480,101219,29.75,-0.01,-0.01,0.99,0
357520,101216,29.75,0.01,0.01,1.01,0
357560,101215,29.83,-0.03,-0.02,1.00,0
357600,101219,29.71,-0.00,0.01,1.02,0
357640,101215,29.80,0.01,0.00,0.99,0
357680,101222,29.74,-0.02,-0.00,1.00,0
357720,101223,29.71,0.01,-0.01,1.02,0
357760,101209,29.77,-0.01,0.01,1.02,0
357800,101215,29.78,-0.00,-0.01,0.98,0
357840,101221,29.69,-0.00,0.02,1.00,0
357880,101220,29.69,0.00,-0.00,1.02,0
357920,101220,29.80,-0.02,0.00,1.00,0
357960,101221,29.72,0.02,0.00,0.99,0
358000,101222,29.76,0.01,0.01,1.01,0
358040,101223,29.77,0.01,-0.01,1.00,0
358080,101226,29.74,-0.01,0.02,1.01,0
358120,101220,29.77,-0.02,0.01,1.00,0
358160,101223,29.74,-0.01,0.00,0.97,0
358200,101215,29.71,0.01,-0.01,0.99,0
358240,101219,29.72,0.02,-0.01,1.00,0
358280,101216,29.81,-0.01,-0.01,1.03,0
358320,101224,29.80,0.01,-0.01,1.04,0
358360,101227,29.81,-0.01,-0.02,1.02,0
358400,101221,29.71,0.02,-0.02,0.99,0
358440,101216,29.85,-0.01,0.01,1.00,0
358480,101219,29.83,0.00,-0.00,1.02,0
358520,101220,29.76,0.01,0.03,1.00,0
358560,101220,29.83,-0.01,-0.01,1.00,0
358600,101223,29.82,0.01,0.01,0.99,0
358640,101223,29.80,-0.00,0.02,1.01,0
358680,101211,29.79,0.00,-0.00,1.00,0
358720,101224,29.87,-0.02,0.01,1.01,0
358760,101218,29.71,0.01,0.01,0.98,0
358800,101218,29.83,-0.00,-0.01,0.99,0
358840,101224,29.78,0.01,-0.01,1.02,0
358880,101219,29.88,0.01,-0.01,1.01,0
358920,101215,29.75,-0.02,0.00,0.97,0
358960,101215,29.78,-0.01,-0.02,0.99,0
359000,101220,29.74,0.01,0.01,1.03,0
359040,101223,29.79,-0.00,0.00,1.02,0
359080,101225,29.77,0.02,-0.00,0.99,0
359120,101219,29.84,0.01,0.01,1.00,0
359160,101218,29.76,0.00,-0.01,1.00,0
359200,101225,29.73,0.00,-0.01,0.98,0
359240,101218,29.75,-0.01,-0.01,0.98,0
359280,101224,29.91,-0.00,0.02,1.01,0
359320,101220,29.77,-0.01,0.01,1.01,0
359360,101220,29.79,0.00,-0.01,0.98,0
359400,101219,29.78,0.01,0.02,0.97,0
359440,101221,29.80,-0.00,-0.01,1.00,0
359480,101218,29.81,-0.00,-0.00,1.00,0
359520,101218,29.77,0.03,0.03,1.02,0
359560,101219,29.69,0.02,-0.00,1.01,0
359600,101218,29.75,0.01,-0.01,1.02,0
359640,101221,29.81,-0.01,-0.00,0.99,0
359680,101220,29.78,-0.00,-0.01,0.99,0
359720,101219,29.78,-0.00,-0.00,0.99,0
359760,101219,29.86,-0.01,0.02,1.00,0
359800,101219,29.82,-0.02,0.02,0.97,0
359840,101225,29.76,-0.01,0.01,1.01,0
359880,101220,29.73,0.01,0.01,0.99,0
359920,101218,29.77,-0.00,-0.00,1.01,0
359960,101219,29.82,-0.01,0.00,1.00,0
360000,101222,29.78,-0.02,-0.01,0.99,0
360040,101219,29.76,0.01,-0.01,1.04,0
360080,101219,29.72,0.00,-0.00,0.98,0
360120,101219,29.83,0.00,-0.01,0.99,0
360160,101220,29.72,0.01,0.00,0.99,0
360200,101221,29.83,-0.02,0.00,1.01,0
360240,101221,29.78,0.01,0.01,1.02,0
360280,101214,29.75,0.01,-0.01,0.99,0
360320,101216,29.81,-0.01,0.01,1.01,0
360360,101211,29.82,-0.01,0.00,1.01,0
360400,101222,29.84,0.02,0.01,0.98,0
360440,101223,29.78,0.00,-0.02,0.99,0
360480,101224,29.72,-0.01,0.02,1.00,0
360520,101220,29.73,-0.02,-0.01,1.03,0
360560,101223,29.76,-0.00,0.03,1.01,0
360600,101219,29.76,-0.00,-0.01,1.01,0
360640,101219,29.78,-0.02,-0.02,0.99,0
360680,101215,29.73,0.00,-0.03,1.02,0
360720,101217,29.84,-0.03,-0.01,1.00,0
360760,101218,29.82,0.01,-0.00,1.00,0
360800,101223,29.73,0.01,-0.01,1.00,0
360840,101225,29.75,0.00,0.02,1.01,0
360880,101218,29.74,0.01,0.01,0.98,0
360920,101221,29.76,0.01,-0.01,1.00,0
360960,101220,29.85,0.01,0.02,0.99,0
361000,101217,29.88,-0.03,0.00,1.00,0
361040,101214,29.75,-0.02,-0.00,1.01,0
361080,101217,29.75,0.00,0.00,0.99,0
361120,101215,29.75,0.02,-0.01,1.02,0
361160,101219,29.75,-0.00,0.00,1.02,0
361200,101219,29.77,0.01,-0.01,1.02,0
361240,101219,29.75,0.01,0.01,0.98,0
361280,101219,29.85,-0.01,-0.01,0.98,0
361320,101221,29.75,-0.00,0.01,1.03,0
361360,101217,29.80,-0.02,0.01,0.98,0
361400,101222,29.82,-0.01,-0.01,0.98,0
361440,101214,29.84,0.00,-0.00,0.97,0
361480,101220,29.76,-0.01,0.01,1.02,0
361520,101221,29.84,0.02,0.01,0.99,0
361560,101217,29.80,-0.02,0.01,1.01,0
361600,101214,29.73,0.01,-0.00,0.97,0
361640,101222,29.79,0.01,-0.01,1.00,0
361680,101217,29.82,-0.01,-0.01,0.98,0
361720,101222,29.81,0.00,0.02,1.01,0
361760,101222,29.79,-0.02,-0.02,0.99,0
361800,101219,29.77,0.01,-0.00,1.00,0
361840,101219,29.85,0.00,0.01,1.00,0
361880,101223,29.82,-0.00,0.02,1.00,0
361920,101221,29.83,0.02,-0.00,0.99,0
361960,101217,29.83,0.02,0.02,1.00,0
362000,101220,29.88,-0.00,-0.00,1.01,0
362040,101221,29.79,-0.01,-0.01,1.04,0
362080,101220,29.82,0.01,-0.01,0.99,0
362120,101220,29.79,0.00,0.01,0.98,0
362160,101219,29.81,0.01,0.01,0.96,0
362200,101219,29.85,-0.01,-0.01,1.02,0
362240,101216,29.88,-0.01,-0.00,0.99,0
362280,101215,29.77,-0.01,-0.02,1.00,0
362320,101223,29.87,-0.01,-0.01,1.00,0
362360,101217,29.78,-0.00,0.00,1.01,0
362400,101220,29.81,0.01,0.01,1.02,0
362440,101215,29.78,-0.01,0.01,0.98,0
362480,101220,29.75,0.01,-0.01,0.99,0
362520,101217,29.83,0.00,0.01,1.01,0
362560,101229,29.73,0.02,0.01,0.97,0
362600,101216,29.77,-0.00,0.02,1.00,0
362640,101216,29.80,0.01,0.00,0.99,0
362680,101222,29.82,0.00,0.01,0.99,0
362720,101223,29.81,0.01,-0.01,0.98,0
362760,101213,29.88,-0.03,0.01,0.98,0
362800,101220,29.83,0.01,-0.01,1.00,0
362840,101222,29.78,-0.00,0.00,1.01,0
362880,101216,29.82,-0.00,0.01,1.02,0
362920,101222,29.77,0.02,0.01,1.00,0
362960,101218,29.83,0.00,-0.03,0.99,0
363000,101216,29.74,0.01,0.01,1.03,0
363040,101218,29.87,0.01,0.01,1.00,0
363080,101218,29.82,0.01,0.02,1.00,0
363120,101215,29.79,0.01,0.01,0.99,0
363160,101227,29.73,-0.01,0.01,1.01,0
363200,101218,29.82,0.02,-0.02,0.99,0
363240,101217,29.83,0.02,-0.02,1.03,0
363280,101222,29.80,-0.01,-0.01,1.01,0
363320,101219,29.94,-0.00,0.02,0.99,0
363360,101224,29.84,0.01,0.00,0.98,0
363400,101219,29.79,-0.02,-0.01,1.03,0
363440,101220,29.83,-0.01,-0.01,0.99,0
363480,101220,29.70,-0.00,-0.01,1.00,0
363520,101220,29.82,-0.01,0.02,1.00,0
363560,101219,29.71,0.01,-0.00,0.98,0
363600,101219,29.84,-0.00,0.00,0.98,0
363640,101225,29.77,-0.00,-0.01,1.00,0
363680,101217,29.83,0.01,0.01,1.00,0
363720,101218,29.78,-0.01,-0.01,0.99,0
363760,101218,29.87,-0.01,0.02,0.99,0
363800,101221,29.77,-0.00,-0.01,0.98,0
363840,101221,29.75,0.01,0.01,0.97,0
