t_ms,basinc_pa,sicaklik_c,ax_g,ay_g,az_g,durum
45360,73359,23.09,-0.00,0.00,0.98,0
45400,73238,23.00,0.02,-0.01,0.98,0
45440,73104,23.17,-0.00,-0.01,0.99,0
45480,73069,23.04,0.02,-0.01,0.99,0
45520,73074,23.04,-0.03,0.00,1.00,0
45560,73062,22.92,0.00,0.01,0.99,0
45600,73034,23.02,-0.00,-0.01,1.02,0
45640,73052,23.02,0.01,-0.00,0.99,0
45680,73172,23.07,0.00,0.00,0.97,0
45720,73299,23.03,0.01,-0.01,0.99,0
45760,73301,23.05,-0.00,0.01,1.03,0
45800,73205,22.96,-0.01,0.01,1.00,0
45840,73107,23.06,0.02,-0.00,1.02,0
45880,73080,22.96,-0.01,0.01,1.00,0
45920,73057,23.02,0.01,-0.00,1.02,0
45960,72989,23.02,-0.01,-0.00,0.99,0
46000,72915,22.92,-0.01,-0.00,0.99,0
46040,72923,23.02,0.00,-0.03,1.00,0
46080,73057,22.96,-0.00,0.01,1.00,0
46120,73177,22.95,-0.00,-0.00,1.02,0
46160,73204,22.99,0.00,0.00,1.01,0
46200,73147,23.03,0.01,0.01,1.00,0
46240,73091,23.04,0.02,-0.01,1.04,0
46280,73091,23.07,0.01,-0.00,1.01,0
46320,73055,23.06,-0.00,0.01,1.00,0
46360,72944,22.99,-0.00,0.00,0.99,0
46400,72829,23.05,-0.01,0.01,0.99,0
46440,72827,22.99,-0.00,-0.00,0.99,0
46480,72937,22.97,-0.00,-0.00,0.98,0
46520,73052,23.00,0.00,0.00,0.99,0
46560,73077,23.10,-0.00,0.01,0.99,0
46600,73063,23.05,0.02,0.01,0.99,0
46640,73071,23.07,0.01,-0.01,1.01,0
46680,73101,23.04,0.00,0.01,0.98,0
46720,73061,22.90,0.02,0.01,1.01,0
46760,72919,23.01,0.02,-0.03,1.02,0
46800,72789,22.98,0.01,-0.01,1.01,0
46840,72765,23.01,0.00,-0.01,1.01,0
46880,72832,22.98,0.00,0.01,1.00,0
46920,72924,23.03,-0.00,-0.01,1.02,0
46960,72933,23.02,-0.01,0.01,0.99,0
47000,72943,23.06,0.02,-0.01,1.01,0
47040,73006,23.00,-0.00,-0.01,1.00,0
47080,73081,22.99,0.01,0.00,0.99,0
47120,73053,23.08,-0.00,-0.02,1.01,0
47160,72917,22.96,0.01,-0.02,0.98,0
47200,72780,23.01,-0.00,-0.00,0.99,0
47240,72737,22.97,-0.00,-0.01,0.98,0
47280,72777,23.00,0.01,0.01,1.01,0
47320,72797,22.98,-0.01,0.00,1.00,0
47360,72782,23.03,0.00,0.02,0.99,0
47400,72814,22.94,0.00,-0.00,0.97,0
47440,72917,22.90,0.00,0.01,1.02,0
47480,73029,22.96,-0.00,0.01,0.99,0
47520,73016,22.99,0.01,0.02,1.00,0
47560,72902,22.98,0.02,0.02,1.01,0
47600,72783,23.02,-0.00,-0.00,0.99,0
47640,72741,22.97,-0.00,-0.00,1.01,0
48120,72646,23.05,-0.01,0.01,0.98,0
48160,72560,23.09,0.02,-0.01,0.99,0
48200,72574,23.02,-0.01,0.00,1.00,0
48240,72694,23.00,-0.01,-0.01,1.01,0
48280,72814,22.98,-0.00,-0.02,0.99,0
48320,72851,23.06,0.01,0.00,1.03,0
48360,72809,23.07,0.01,0.02,1.02,0
48400,72777,22.98,-0.01,-0.01,1.00,0
48440,72788,23.04,-0.00,-0.01,1.02,0
48480,72747,23.06,-0.00,0.00,1.03,0
48520,72629,22.94,-0.00,-0.01,0.99,0
48560,72499,23.07,-0.00,0.00,1.01,0
48600,72493,23.04,-0.00,0.02,1.01,0
48640,72595,23.04,-0.00,0.01,0.99,0
48680,72693,22.89,0.01,-0.00,1.02,0
48720,72715,23.08,0.02,-0.01,1.01,0
48760,72707,22.98,-0.00,0.02,0.98,0
48800,72748,23.00,-0.00,0.00,1.01,0
48840,72789,22.97,-0.01,0.00,1.00,0
48880,72755,22.99,0.00,-0.01,1.01,0
48920,72619,23.08,0.01,-0.00,1.00,0
48960,72471,22.94,0.01,-0.01,0.98,0
49000,72446,23.02,-0.01,0.00,1.01,0
49040,72518,22.97,0.02,0.01,1.02,0
49080,72577,23.05,0.00,-0.02,1.02,0
49120,72575,22.95,-0.01,0.00,0.98,0
49160,72591,23.01,0.01,0.00,1.01,0
49200,72678,22.87,-0.01,0.01,1.02,0
49240,72762,23.13,0.00,-0.00,0.99,0
49280,72744,23.01,0.01,0.01,1.02,0
49320,72616,23.03,0.01,-0.01,1.02,0
49360,72487,22.98,-0.00,-0.01,1.00,0
49400,72450,22.98,0.00,-0.01,1.01,0
49440,72465,23.02,-0.01,-0.00,1.01,0
49480,72464,22.99,-0.00,0.01,1.01,0
49520,72435,22.96,-0.00,-0.02,1.01,0
49560,72473,23.03,-0.00,-0.01,1.02,0
49600,72585,22.96,0.00,0.02,0.97,0
49640,72702,23.08,0.00,0.01,0.99,0
49680,72712,22.98,0.00,0.01,1.00,0
49720,72604,23.07,0.01,-0.01,0.99,0
49760,72501,23.05,-0.02,-0.01,0.99,0
49800,72463,22.90,-0.01,-0.01,1.03,0
49840,72455,23.01,-0.00,-0.00,1.02,0
49880,72401,22.99,0.00,0.01,1.00,0
49920,72329,23.04,0.01,0.01,1.01,0
49960,72352,22.92,0.01,-0.00,0.99,0
50000,72478,23.01,0.01,-0.00,0.99,0
50040,72609,22.96,0.01,0.01,0.98,0
50080,72628,23.01,0.00,-0.02,1.00,0
50120,72564,22.96,-0.01,0.00,1.01,0
50160,72508,22.97,0.00,0.01,1.00,0
50200,72500,23.04,0.01,-0.01,0.98,0
50240,72463,22.99,0.00,0.01,1.00,0
50280,72356,23.03,0.01,0.04,1.01,0
50320,72256,23.03,0.02,-0.00,0.97,0
50360,72258,22.96,-0.00,0.00,1.00,0
50400,72370,22.96,0.02,0.00,1.01,0
50440,72493,23.05,-0.01,-0.01,1.01,0
50480,72521,22.97,-0.01,0.00,0.99,0
50520,72490,23.10,0.01,0.01,1.01,0
50560,72503,23.00,0.02,-0.01,1.00,0
50600,72517,22.95,-0.01,-0.01,0.99,0
50640,72479,22.95,-0.00,-0.00,0.99,0
50680,72347,22.94,-0.01,-0.01,0.99,0
50720,72216,23.02,0.00,-0.01,0.99,0
50760,72200,22.97,-0.01,-0.01,0.97,0
50800,72288,23.07,0.00,0.00,0.99,0
50840,72367,23.06,-0.01,-0.01,1.00,0
50880,72391,22.94,0.01,0.01,0.97,0
50920,72405,23.05,-0.00,-0.01,0.98,0
50960,72455,23.01,-0.02,0.01,1.01,0
51000,72517,23.02,0.02,0.00,1.00,0
51040,72492,23.01,0.01,-0.00,1.00,0
51080,72355,22.99,0.02,0.00,0.99,0
51120,72211,22.98,0.01,0.00,0.98,0
51160,72183,23.06,0.01,-0.01,1.02,0
51200,72229,22.98,0.01,0.02,1.01,0
51240,72264,22.94,0.01,-0.00,1.01,0
51280,72256,23.04,0.01,-0.01,0.98,0
51320,72284,22.97,-0.01,-0.01,1.00,0
51360,72389,23.00,-0.01,-0.00,0.99,0
51400,72480,23.01,-0.00,0.01,1.00,0
51440,72477,23.04,-0.02,0.00,0.99,0
51480,72358,23.03,-0.02,-0.00,0.99,0
51520,72233,23.02,-0.00,0.01,1.01,0
51560,72194,22.96,0.00,0.01,1.02,0
51600,72197,23.04,-0.01,0.01,1.01,0
51640,72190,23.03,0.01,-0.00,1.00,0
51680,72142,23.00,-0.01,0.01,1.02,0
51720,72162,23.01,-0.00,-0.02,1.02,0
51760,72296,23.01,0.01,-0.01,1.00,0
51800,72415,23.06,-0.00,-0.00,0.99,0
51840,72423,22.94,0.00,0.01,1.01,0
51880,72334,23.07,0.01,-0.02,1.02,0
51920,72242,23.09,0.00,-0.01,0.99,0
51960,72229,22.99,-0.01,-0.01,0.98,0
52000,72202,23.00,-0.01,0.01,1.01,0
52040,72122,23.10,0.00,-0.00,0.98,0
52080,72040,22.97,-0.03,-0.01,0.98,0
52120,72056,23.06,0.01,-0.01,0.99,0
52160,72181,22.98,0.01,0.01,0.96,0
52200,72320,23.09,0.01,0.02,0.98,0
52240,72342,22.97,-0.01,0.01,1.00,0
52280,72295,22.99,0.00,0.00,0.99,0
52320,72262,22.98,0.00,-0.01,1.03,0
52360,72260,23.12,-0.01,0.01,0.97,0
52400,72228,23.01,0.01,0.01,0.99,0
52440,72104,23.02,0.02,-0.00,0.97,0
52480,71988,22.99,0.01,-0.00,0.99,0
52520,71988,23.01,-0.02,-0.01,0.99,0
52560,72095,22.96,-0.00,0.01,1.00,0
52600,72206,23.01,0.01,-0.03,1.01,0
52640,72225,22.97,0.01,-0.02,1.00,0
52680,72216,22.90,-0.00,-0.00,1.00,0
52720,72238,22.97,0.02,0.00,1.00,0
52760,72290,23.05,0.02,-0.00,1.01,0
52800,72246,22.98,0.00,-0.00,0.99,0
52840,72107,23.04,0.02,-0.01,1.00,0
52880,71968,22.97,-0.00,-0.00,1.00,0
52920,71950,23.00,0.00,0.01,0.99,0
52960,72016,22.96,0.01,-0.00,0.99,0
53000,72082,22.99,0.00,0.00,1.02,0
53040,72097,22.92,-0.01,-0.00,1.00,0
53080,72110,23.06,-0.00,0.02,1.01,0
53120,72194,23.04,0.01,0.01,0.99,0
53160,72272,23.01,0.01,0.01,1.03,0
53200,72250,23.03,-0.02,-0.02,1.03,0
53240,72117,23.03,-0.01,0.01,1.01,0
53280,71984,23.01,-0.00,-0.02,1.02,0
53320,71944,23.01,-0.01,0.02,1.01,0
53360,71976,23.00,-0.00,-0.00,0.99,0
53400,72000,23.06,0.00,0.00,0.98,0
53440,71978,23.07,-0.01,-0.02,0.98,0
53480,72004,23.04,0.00,-0.00,1.02,0
53520,72117,23.05,0.02,-0.01,0.97,0
53560,72235,23.08,-0.00,-0.00,1.01,0
53600,72230,22.93,-0.01,-0.00,0.98,0
53640,72117,23.00,0.00,0.01,0.99,0
53680,72009,22.96,-0.01,-0.01,0.99,0
53720,71977,23.03,-0.00,0.01,0.99,0
53760,71967,23.10,-0.01,-0.00,1.01,0
53800,71933,23.10,-0.01,-0.01,1.00,0
53840,71868,23.02,-0.01,-0.00,1.03,0
53880,71890,22.98,0.02,0.01,1.00,0
53920,72026,22.99,0.01,-0.00,1.00,0
53960,72157,23.00,0.01,0.00,1.03,0
54000,72179,22.98,0.02,0.01,1.02,0
54040,72102,23.06,0.01,-0.02,1.01,0
54080,72042,23.02,0.00,-0.00,1.03,0
54120,72016,22.94,-0.01,0.01,0.99,0
54160,71989,23.05,0.00,0.01,0.99,0
54200,71895,22.95,-0.01,-0.01,0.99,0
54240,71800,23.05,-0.01,0.03,1.00,0
54280,71808,23.06,0.00,-0.01,0.99,0
54320,71928,22.94,-0.01,-0.00,0.99,0
54360,72056,23.02,-0.01,-0.01,0.99,0
54400,72084,22.98,-0.01,-0.01,1.01,0
54440,72052,22.95,0.02,0.00,0.98,0
54480,72037,22.99,0.02,-0.01,0.99,0
54520,72057,23.01,0.01,0.01,1.01,0
54560,72017,23.03,-0.01,-0.01,1.01,0
54600,71883,23.00,-0.00,-0.00,1.00,0
54640,71761,22.91,-0.00,0.00,0.99,0
54680,71749,23.01,0.01,0.01,1.00,0
54720,71837,23.06,-0.00,0.01,1.03,0
54760,71939,23.00,-0.00,0.02,1.00,0
54800,71966,22.96,0.01,-0.00,0.98,0
54840,71962,23.05,-0.00,0.00,0.99,0
54880,72015,23.00,0.02,0.00,0.99,0
54920,72067,23.01,0.00,0.01,1.00,0
54960,72044,23.00,0.00,0.01,0.99,0
55000,71904,23.05,0.00,-0.01,1.01,0
55040,71775,23.04,-0.01,-0.00,0.98,0
55080,71726,23.03,0.01,0.01,0.99,0
55120,71791,22.99,0.01,0.00,1.00,0
55160,71836,23.07,-0.02,0.00,1.01,0
55200,71831,22.85,0.01,-0.00,1.01,0
55240,71869,23.09,0.02,-0.03,1.01,0
55280,71963,23.05,-0.02,-0.00,1.00,0
55320,72054,23.11,-0.01,-0.01,0.98,0
55360,72037,23.05,-0.02,0.01,1.00,0
55400,71915,22.96,0.01,0.01,0.99,0
55440,71789,23.15,-0.02,-0.01,1.01,0
55480,71747,22.99,-0.01,-0.02,1.01,0
55520,71772,22.97,-0.01,0.01,1.00,0
55560,71765,23.01,-0.01,0.03,0.99,0
55600,71722,22.94,0.02,-0.01,0.98,0
55640,71763,23.07,-0.01,0.01,1.00,0
55680,71878,23.05,0.01,0.02,0.99,0
55720,72002,23.00,0.01,0.00,1.01,0
55760,72015,22.97,-0.00,0.01,0.98,0
55800,71921,23.05,-0.00,0.02,1.03,0
55840,71821,23.08,0.01,-0.01,0.98,0
55880,71796,22.95,-0.00,-0.02,0.99,0
55920,71774,23.04,-0.00,-0.00,0.99,0
55960,71706,22.93,0.02,0.01,1.00,0
56000,71634,23.01,-0.00,-0.00,0.98,0
56040,71651,23.05,0.00,0.00,1.00,0
56080,71784,23.02,-0.01,0.01,1.02,0
56120,71919,23.07,-0.01,-0.02,0.99,0
56160,71937,23.00,-0.00,-0.01,1.00,0
56200,71885,22.98,0.00,0.00,0.98,0
56240,71838,23.00,0.00,-0.00,1.01,0
56280,71842,23.01,-0.01,0.03,1.00,0
56320,71806,23.06,-0.00,0.01,0.99,0
56360,71691,23.00,0.01,0.01,1.01,0
56400,71587,22.94,-0.00,-0.00,1.00,0
56440,71588,22.98,-0.01,-0.01,0.98,0
56480,71696,23.03,0.00,0.00,1.00,0
56520,71812,23.05,-0.01,-0.02,0.99,0
56560,71844,22.97,0.02,-0.01,1.01,0
56600,71823,23.03,-0.02,-0.00,1.00,0
56640,71835,23.03,-0.01,-0.00,1.00,0
56680,71864,22.95,-0.00,-0.01,1.01,0
56720,71840,22.96,0.00,-0.02,0.99,0
56760,71701,23.10,-0.01,-0.01,1.00,0
56800,71567,22.98,-0.00,-0.00,1.02,0
56840,71552,22.99,-0.00,0.01,0.99,0
56880,71636,23.03,0.00,-0.01,0.99,0
56920,71708,22.96,-0.01,-0.01,0.97,0
56960,71721,22.95,-0.02,0.01,1.01,0
57000,71744,23.00,-0.00,-0.01,0.98,0
57040,71804,23.03,-0.01,-0.01,1.00,0
57080,71881,22.99,-0.00,0.00,1.02,0
57120,71855,23.01,0.01,-0.00,0.97,0
57160,71717,23.08,0.01,0.01,1.05,0
57200,71587,22.97,-0.00,0.01,1.00,0
57240,71548,22.99,-0.01,-0.02,1.01,0
57280,71588,23.05,0.00,-0.01,1.00,0
57320,71612,23.02,0.02,0.00,1.00,0
57360,71606,22.99,0.00,0.02,1.00,0
57400,71631,22.96,-0.00,-0.00,1.02,0
57440,71740,23.03,0.00,0.01,1.01,0
57480,71845,22.97,0.01,-0.02,1.00,0
57520,71854,23.06,-0.00,0.01,1.01,0
57560,71731,22.97,-0.01,0.01,1.00,0
57600,71615,22.97,0.01,0.00,1.01,0
57640,71580,23.02,-0.00,-0.01,1.00,0
57680,71585,23.01,0.00,0.01,1.00,0
57720,71555,22.96,-0.00,-0.01,1.00,0
57760,71510,23.01,-0.00,0.01,1.00,0
57800,71535,22.98,-0.02,-0.01,1.03,0
57840,71669,22.96,-0.02,0.00,1.01,0
57880,71794,23.01,-0.01,-0.01,0.99,0
57920,71806,23.04,0.01,-0.00,1.01,0
57960,71730,23.02,-0.01,-0.02,0.99,0
58000,71653,22.95,0.00,0.01,0.99,0
58040,71628,23.03,0.01,-0.00,0.99,0
58080,71606,23.05,0.00,0.01,1.00,0
58120,71529,22.98,-0.00,-0.00,0.98,0
58160,71436,22.93,-0.00,-0.01,0.99,0
58200,71450,22.98,0.00,0.01,1.00,0
58240,71576,23.05,-0.01,-0.01,1.01,0
58280,71704,22.99,-0.01,-0.01,1.00,0
58320,71732,22.96,-0.00,0.01,1.01,0
58360,71692,22.94,0.01,0.01,0.99,0
58400,71676,22.96,-0.01,0.01,1.03,0
58440,71675,23.01,0.01,0.00,0.99,0
58480,71647,22.91,-0.01,0.01,1.02,0
58520,71523,22.97,-0.02,0.00,1.01,0
58560,71399,23.04,-0.02,-0.00,1.00,0
58600,71390,23.00,-0.01,-0.01,1.02,0
58640,71494,22.98,-0.01,0.01,1.02,0
58680,71596,22.92,0.01,0.00,0.97,0
58720,71631,22.99,-0.02,-0.00,1.02,0
58760,71620,22.99,0.00,0.02,1.02,0
58800,71661,22.99,-0.00,0.00,1.01,0
58840,71714,23.02,0.01,-0.02,0.99,0
58880,71678,23.07,0.01,0.01,0.99,0
58920,71535,22.93,0.00,0.01,0.99,0
58960,71402,22.97,-0.01,-0.01,1.00,0
59000,71382,22.96,0.02,-0.01,0.99,0
59040,71440,23.04,-0.00,-0.00,0.99,0
59080,71503,23.04,-0.01,-0.00,1.01,0
59120,71510,22.94,0.02,0.00,0.97,0
59160,71532,23.02,-0.00,0.01,1.01,0
59400,71404,23.05,-0.00,-0.02,1.00,0
59440,71430,22.93,-0.00,-0.00,0.99,0
59480,71426,22.93,-0.01,-0.02,1.01,0
59520,71398,22.98,-0.01,-0.00,1.00,0
59560,71430,22.98,-0.00,-0.02,1.00,0
59600,71553,22.97,0.02,-0.01,1.02,0
59640,71670,22.89,0.00,-0.00,0.98,0
59680,71674,23.02,-0.00,-0.02,1.01,0
59720,71578,22.94,0.01,-0.01,1.00,0
59760,71470,23.04,0.00,-0.00,1.00,0
59800,71437,22.98,0.00,0.01,1.04,0
59840,71431,22.98,-0.01,-0.01,0.99,0
59880,71376,23.05,0.00,0.01,1.02,0
59920,71314,23.04,-0.00,0.00,1.00,0
59960,71336,22.98,0.01,-0.01,1.02,0
60000,71464,22.95,-0.02,-0.01,1.02,0
60040,71595,23.13,0.01,-0.01,1.02,0
60080,71626,22.99,-0.00,0.01,0.97,0
60120,71557,22.99,0.01,0.01,1.01,0
60160,71504,22.96,-0.00,0.01,1.01,0
60200,71501,23.05,0.01,-0.00,1.00,0
60240,71462,22.96,0.01,0.02,0.99,0
60280,71366,22.99,0.00,-0.00,0.99,0
60320,71263,23.12,0.00,0.00,0.99,0
60360,71267,23.03,-0.00,0.01,0.99,0
60400,71394,23.02,-0.01,0.01,1.01,0
60440,71516,23.01,-0.00,-0.00,1.01,0
60480,71542,23.01,-0.00,0.00,1.02,0
60520,71526,22.94,-0.00,-0.00,1.01,0
60560,71530,23.04,-0.01,-0.02,1.00,0
60600,71560,23.02,-0.02,-0.00,0.99,0
60640,71526,23.01,-0.01,0.01,0.98,0
60680,71396,22.97,-0.01,0.02,1.02,0
60720,71268,22.94,0.01,-0.01,1.01,0
60760,71257,22.93,0.00,-0.00,0.99,0
60800,71350,23.00,0.01,-0.00,0.99,0
60840,71446,22.99,0.00,-0.02,1.01,0
60880,71469,22.93,-0.01,0.01,1.00,0
60920,71478,23.02,-0.00,0.01,1.01,0
60960,71536,23.07,-0.01,-0.00,0.98,0
61000,71608,22.97,0.00,-0.01,0.99,0
61040,71584,22.98,-0.02,-0.02,1.01,0
61080,71450,23.06,-0.00,-0.01,1.00,0
61120,71321,23.10,-0.00,-0.01,1.00,0
61160,71292,22.96,-0.01,0.01,1.01,0
61200,71340,23.08,0.01,-0.02,1.00,0
61240,71386,23.00,-0.01,0.00,0.99,0
61280,71379,22.96,0.01,-0.02,0.98,0
61320,71419,22.97,-0.00,-0.02,1.03,0
61360,71517,22.96,-0.02,0.00,1.03,0
61400,71627,23.09,-0.01,-0.01,1.00,0
61440,71611,22.96,0.02,-0.00,0.99,0
61480,71499,23.10,-0.02,-0.01,0.99,0
61520,71383,23.04,-0.02,0.00,1.02,0
61560,71350,23.03,0.01,-0.00,0.96,0
61600,71369,22.97,0.00,0.00,1.01,0
61640,71346,23.04,0.00,-0.01,0.98,0
61680,71309,22.99,0.00,0.01,1.01,0
61720,71345,23.06,0.01,-0.01,1.01,0
61760,71477,23.00,0.01,0.00,1.00,0
61800,71604,22.97,0.00,-0.00,1.02,0
61840,71617,22.96,-0.01,-0.01,1.00,0
61880,71538,23.02,0.00,0.01,0.99,0
61920,71453,23.01,0.02,-0.00,1.02,0
61960,71437,22.96,-0.01,-0.01,0.99,0
62000,71418,23.03,0.01,0.02,0.99,0
62040,71348,22.97,-0.01,-0.00,1.00,0
62080,71265,23.16,0.02,-0.01,0.98,0
62120,71286,22.98,0.01,0.01,1.02,0
62160,71420,22.99,-0.00,-0.00,1.00,0
62200,71555,23.05,-0.01,-0.00,0.99,0
62240,71588,23.03,-0.01,0.01,1.03,0
62280,71540,22.97,0.00,-0.00,1.00,0
62320,71501,23.02,0.01,0.00,1.00,0
62360,71519,23.11,-0.00,0.00,1.00,0
62400,71489,23.01,-0.01,-0.00,0.99,0
62440,71361,22.90,-0.00,-0.02,0.98,0
62480,71257,23.00,0.01,-0.00,1.01,0
62520,71257,22.99,-0.01,-0.00,1.01,0
62560,71370,23.04,-0.01,0.01,1.03,0
62600,71487,23.05,0.01,0.03,1.03,0
62640,71514,22.93,0.02,-0.00,0.97,0
62680,71508,23.03,0.00,-0.01,1.01,0
62720,71536,22.97,-0.01,0.00,1.03,0
62760,71584,23.07,0.00,-0.01,1.00,0
62800,71556,23.03,0.00,0.02,0.99,0
62840,71415,23.03,-0.01,0.01,1.01,0
62880,71291,23.00,-0.01,-0.01,0.99,0
62920,71263,23.02,-0.01,0.01,1.01,0
62960,71336,22.99,0.01,-0.01,1.00,0
63000,71418,23.02,0.01,-0.01,1.01,0
63040,71435,22.98,0.00,-0.01,1.02,0
63080,71455,22.94,0.00,-0.00,0.98,0
63120,71535,23.03,-0.00,-0.02,1.01,0
63160,71616,22.94,0.00,-0.01,0.99,0
63200,71607,22.98,0.00,-0.01,1.00,0
63240,71480,23.09,-0.01,-0.01,1.00,0
63280,71343,22.95,0.02,-0.01,0.98,0
63320,71310,23.07,0.01,-0.02,1.02,0
63960,71594,22.99,0.00,-0.01,1.00,0
64000,71608,23.05,-0.01,-0.01,1.00,0
64040,71542,23.02,0.02,0.00,1.01,0
64080,71481,23.03,-0.01,0.02,1.00,0
64120,71468,22.96,-0.01,-0.00,1.02,0
64160,71438,22.95,0.02,0.00,0.99,0
64200,71348,23.00,0.01,0.03,1.00,0
64240,71263,23.06,0.00,0.01,1.04,0
64280,71273,22.92,0.01,-0.00,1.01,0
64320,71398,22.93,-0.02,-0.01,0.97,0
64360,71530,22.95,-0.01,-0.00,1.02,0
64400,71554,23.08,0.01,0.01,0.99,0
64440,71533,23.00,-0.00,0.01,1.02,0
64480,71526,22.98,-0.01,0.01,1.01,0
64520,71544,23.09,0.01,0.01,1.01,0
64960,71572,22.98,0.00,-0.01,1.00,0
65000,71441,23.06,0.01,0.02,1.00,0
65040,71308,23.06,-0.02,-0.00,0.99,0
65080,71282,23.01,-0.00,-0.00,0.99,0
65120,71340,22.99,0.00,0.00,1.00,0
65160,71394,23.05,-0.00,-0.00,0.98,0
65200,71402,22.98,-0.01,-0.01,1.00,0
65240,71428,23.03,0.00,-0.00,1.00,0
65280,71516,22.99,0.02,-0.01,0.99,0
65320,71622,23.04,-0.00,0.00,0.97,0
65360,71730,22.97,0.01,-0.00,1.00,0
65400,71833,22.88,0.00,-0.00,0.99,0
65440,71938,22.99,-0.01,0.01,1.00,0
65480,72053,23.00,0.00,-0.00,1.00,0
65520,72150,22.97,0.01,-0.01,1.00,0
65560,72255,23.05,-0.01,-0.01,1.04,0
65600,72363,23.01,-0.02,-0.00,0.98,0
65640,72471,22.97,0.00,-0.01,1.01,0
65680,72577,22.95,-0.00,-0.02,0.99,0
65720,72684,22.95,0.01,-0.01,1.01,0
65760,72778,22.99,0.01,0.01,0.99,0
65800,72887,22.99,0.01,-0.02,0.98,0
65840,72991,23.01,-0.00,0.00,0.99,0
65880,73089,22.98,0.00,0.01,0.98,0
65920,73199,22.91,0.01,0.02,1.01,0
65960,73300,23.01,-0.01,0.01,1.04,0
66000,73402,23.04,-0.01,0.00,1.01,0
66040,73496,23.03,0.01,-0.00,1.02,0
66080,73602,22.98,-0.02,-0.01,1.01,0
66120,73698,23.03,-0.00,0.00,0.99,0
66160,73796,23.00,-0.01,-0.02,1.01,0
66200,73905,23.08,-0.00,-0.01,1.02,0
66240,73995,23.04,-0.01,0.01,1.00,0
66280,74099,22.93,0.00,0.01,0.99,0
66320,74194,23.03,0.01,-0.01,1.02,0
66360,74296,23.03,0.01,0.00,1.00,0
66400,74394,23.00,0.02,-0.01,0.96,0
66440,74487,22.98,-0.01,0.01,0.99,0
66480,74581,22.99,0.01,0.01,1.00,0
66520,74684,22.88,-0.01,0.00,0.98,0
66560,74780,23.04,-0.01,0.00,1.00,0
66600,74869,23.11,-0.01,-0.01,0.98,0
66640,74967,22.98,-0.00,0.01,0.99,0
66680,75065,22.91,0.01,-0.01,1.00,0
66720,75159,22.93,-0.00,0.01,1.01,0
66760,75256,22.87,0.01,0.00,1.02,0
66800,75350,23.06,-0.01,-0.00,0.96,0
66840,75446,22.86,0.01,-0.00,1.00,0
66880,75539,23.01,0.01,0.00,1.00,0
66920,75630,22.98,-0.02,-0.00,1.01,0
66960,75729,23.01,-0.00,-0.00,1.02,0
67000,75812,22.97,-0.01,-0.01,0.99,0
67040,75908,22.96,0.00,0.01,1.00,0
67080,75997,23.04,-0.00,0.00,0.97,0
67120,76095,22.91,-0.00,0.01,1.01,0
67160,76180,23.10,-0.01,-0.01,1.01,0
67200,76278,23.01,-0.00,0.01,1.02,0
67240,76366,23.02,0.01,-0.01,1.00,0
67280,76458,23.04,0.01,-0.02,0.99,0
67320,76546,23.11,-0.00,0.01,1.01,0
67360,76634,23.01,-0.00,-0.01,1.01,0
67400,76729,22.99,-0.01,-0.02,0.97,0
67440,76812,22.96,0.02,0.01,0.97,0
67480,76899,22.95,0.00,0.01,1.00,0
67520,76991,23.09,0.01,-0.00,1.02,0
67560,77081,23.04,0.01,0.00,0.99,0
67600,77170,23.05,0.01,-0.01,0.99,0
67640,77251,22.91,-0.00,-0.02,0.97,0
67680,77342,22.99,-0.02,-0.01,1.01,0
67720,77423,23.06,0.01,-0.01,1.03,0
67760,77511,22.98,0.01,-0.01,1.00,0
67800,77603,22.95,0.01,0.00,0.99,0
67840,77691,22.94,-0.02,-0.01,1.00,0
67880,77774,23.08,-0.01,0.01,1.00,0
67920,77851,22.94,-0.02,-0.01,1.03,0
67960,77942,23.01,0.00,-0.01,1.00,0
68000,78032,23.04,0.01,0.01,1.00,0
68040,78112,23.05,0.01,0.01,1.01,0
68080,78195,22.96,-0.02,0.01,1.00,0
68120,78277,22.91,-0.00,-0.01,0.98,0
68160,78367,22.93,0.01,0.01,1.01,0
68200,78454,22.91,0.01,0.01,0.99,0
68240,78531,23.05,0.01,0.00,1.00,0
68280,78614,23.07,0.01,-0.01,1.02,0
68320,78688,22.96,-0.02,0.01,0.99,0
68360,78771,22.97,-0.01,-0.01,0.99,0
68400,78854,22.99,0.01,-0.00,1.02,0
68440,78933,23.03,-0.00,0.01,1.01,0
68480,79013,23.04,-0.01,0.01,0.99,0
68520,79100,23.02,0.00,-0.01,1.02,0
68560,79181,22.99,0.01,-0.01,1.00,0
68600,79252,22.93,-0.01,-0.01,1.01,0
68640,79337,22.99,-0.02,-0.00,1.04,0
68680,79416,22.96,0.00,-0.01,1.00,0
68720,79494,22.96,0.01,0.01,0.99,0
68760,79576,23.01,0.02,-0.00,0.99,0
68800,79652,23.02,-0.01,0.00,1.00,0
68840,79737,23.05,-0.01,0.01,0.98,0
68880,79815,23.05,-0.01,0.01,1.01,0
68920,79892,23.03,-0.01,0.00,1.00,0
68960,79966,23.02,-0.01,0.01,0.98,0
69000,80040,22.94,-0.01,0.00,1.02,0
69040,80122,23.00,-0.01,-0.00,1.00,0
69080,80205,23.01,0.02,-0.02,1.00,0
69120,80272,23.09,-0.00,0.00,0.98,0
69160,80354,23.02,0.01,-0.00,1.02,0
69200,80426,22.97,-0.00,0.00,0.98,0
69240,80503,22.98,0.00,-0.01,0.97,0
